"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	47.692
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	29.101
"YAR007C"	621	NA	0	NA	NA	NA	27	65.513
"YAR008W"	275	NA	-2.2	NA	NA	NA	28.2	23.977
"YAR014C"	709	0	-4.7	-11.8	151	0.357615894039735	33.9	47.931
"YAR015W"	306	0	0	-12.6	104	0.336538461538462	27.4	90.685
"YAR018C"	435	NA	-3.3	NA	NA	NA	NA	39.115
"YAR019C"	974	0	-2	-10.3	34	0.382352941176471	20.6	10.031
"YAR023C"	179	NA	-2.2	NA	NA	NA	57	3.762
"YAR027W"	235	NA	0	NA	NA	NA	NA	39.488
"YAR028W"	234	NA	-4.5	NA	NA	NA	32.4	30.835
"YAR029W"	74	NA	0	NA	NA	NA	NA	2.03
"YAR035W"	687	NA	0	NA	NA	NA	NA	25.369
"YAR042W"	1188	NA	0	NA	NA	NA	NA	26.734
"YBL001C"	104	0	-2.1	-9.2	62	0.403225806451613	20.2	472.789
"YBL002W"	131	0	0	-2.8	24	0.333333333333333	24.7	787.64
"YBL004W"	2493	NA	-0.4	NA	NA	NA	22.5	38.644
"YBL005W"	976	NA	-3	NA	NA	NA	41.1	14.275
"YBL006C"	180	NA	-2.2	NA	NA	NA	30.8	106.676
"YBL007C"	1244	0	-1.4	-11.9	50	0.42	28.5	190.796
"YBL008W"	840	NA	-4.6	NA	NA	NA	26.1	16.112
"YBL008W-A"	79	NA	-3.3	NA	NA	NA	NA	13.466
"YBL009W"	676	1	-2.2	-10.5	38	0.394736842105263	32.1	15.941
"YBL010C"	280	0	-1.4	-14.4	3	0.666666666666667	20.7	16.129
"YBL011W"	759	1	-1.9	-9.7	102	0.343137254901961	19.2	49.587
"YBL013W"	401	0	-0.1	-3.5	67	0.388059701492537	4.7	14.54
"YBL014C"	894	NA	-2.4	NA	NA	NA	NA	14.55
"YBL015W"	526	0	0	-4.3	93	0.354838709677419	21.5	44.425
"YBL016W"	353	NA	0	NA	NA	NA	NA	55.757
"YBL017C"	1579	NA	-1.2	NA	NA	NA	NA	77.042
"YBL018C"	133	1	-0.1	-9.6	34	0.382352941176471	27.9	36.888
"YBL019W"	520	0	-2.4	-13.3	33	0.393939393939394	35.3	13.374
"YBL020W"	574	0	-1.5	-9.5	56	0.392857142857143	40.4	28.976
"YBL021C"	144	0	-1.7	-7.1	48	0.395833333333333	32.1	20.618
"YBL022C"	1133	0	-1.3	-11.9	120	0.358333333333333	19.7	215.78
"YBL023C"	868	NA	0	NA	NA	NA	NA	34.74
"YBL024W"	684	NA	-1.6	NA	NA	NA	28.7	106.112
"YBL025W"	145	0	0	-5.1	49	0.408163265306122	NA	23.905
"YBL026W"	95	NA	-1.7	NA	NA	NA	30.5	79.106
"YBL028C"	106	0	-1.4	-6.9	28	0.392857142857143	30	58.51
"YBL029C-A"	94	1	0	-7.6	118	0.355932203389831	24.3	33.259
"YBL029W"	376	NA	0	NA	NA	NA	6.1	3.749
"YBL030C"	318	0	-0.7	-3.9	141	0.354609929078014	23.3	1124.537
"YBL031W"	338	0	0	-9.8	31	0.419354838709677	37.4	16.604
"YBL032W"	381	NA	0	NA	NA	NA	21.4	159.659
"YBL033C"	345	0	0	-1.5	29	0.379310344827586	27.6	81.415
"YBL034C"	1513	NA	-6.4	NA	NA	NA	NA	12.632
"YBL035C"	705	NA	-1.6	NA	NA	NA	29.1	17.596
"YBL036C"	257	0	-2.4	-6.2	17	0.294117647058824	32.9	139.201
"YBL037W"	1025	NA	-0.6	NA	NA	NA	21.1	26.147
"YBL038W"	232	0	-1.6	-10.2	75	0.373333333333333	25.9	71.047
"YBL039C"	579	NA	0	NA	NA	NA	27.6	200.509
"YBL039W-B"	59	0	-0.5	-11.4	73	0.383561643835616	44.2	19.457
"YBL040C"	219	0	-2.1	-7.4	29	0.379310344827586	24	158.522
"YBL041W"	241	0	-0.4	-8	32	0.40625	33.5	243.551
"YBL042C"	639	0	-1.6	-6.4	57	0.385964912280702	23.7	39.856
"YBL043W"	257	NA	-3	NA	NA	NA	NA	1.345
"YBL044W"	122	NA	-3.9	NA	NA	NA	NA	2.654
"YBL045C"	457	0	0	-8	98	0.357142857142857	24.5	353.947
"YBL046W"	441	0	-1.3	-8.5	9	0.555555555555556	23.6	53.48
"YBL047C"	1381	NA	0	NA	NA	NA	NA	178.019
"YBL049W"	138	0	-2.1	-6.2	206	0.378640776699029	27.3	8.329
"YBL050W"	292	0	-1.4	-7.2	68	0.382352941176471	29.8	156.805
"YBL051C"	668	0	-0.3	-8.6	64	0.40625	26	102.678
"YBL052C"	831	NA	-1.4	NA	NA	NA	30.1	11.507
"YBL054W"	525	NA	-0.4	NA	NA	NA	NA	15.629
"YBL055C"	418	NA	0	NA	NA	NA	1.3	19.476
"YBL056W"	468	NA	0	NA	NA	NA	0.3	158.338
"YBL057C"	208	NA	-2.1	NA	NA	NA	NA	92.562
"YBL058W"	423	0	0	-9.3	42	0.380952380952381	29.5	319.788
"YBL059C-A"	109	NA	0	NA	NA	NA	NA	49.791
"YBL059W"	193	NA	-2.4	NA	NA	NA	26.9	12.288
"YBL060W"	687	NA	-0.2	NA	NA	NA	36.9	8.892
"YBL061C"	696	0	0	-8.6	101	0.346534653465347	23.4	34.086
"YBL063W"	1111	0	-1.4	-10.5	18	0.277777777777778	27.6	12.729
"YBL064C"	261	0	-0.3	-8.8	13	0.384615384615385	26.8	379.773
"YBL066C"	1148	1	-3.4	-11.6	68	0.382352941176471	26.6	14.853
"YBL067C"	747	0	-3.2	-8.9	268	0.369402985074627	34.8	27.954
"YBL068W"	326	NA	-1.5	NA	NA	NA	30.1	70.355
"YBL069W"	429	NA	-1.8	NA	NA	NA	34.1	37.99
"YBL071C-B"	32	NA	-1.6	NA	NA	NA	NA	15.126
"YBL071W-A"	82	0	-0.2	-4.6	44	0.363636363636364	37	67.147
"YBL074C"	355	0	-2.8	-9.2	15	0.333333333333333	NA	13.369
"YBL075C"	649	NA	-0.2	NA	NA	NA	43.1	43.958
"YBL076C"	1072	0	-1.1	-9.3	18	0.277777777777778	21	718.603
"YBL078C"	117	NA	0	NA	NA	NA	6.5	71.593
"YBL079W"	1502	0	-0.3	-9.7	95	0.357894736842105	25.8	40.959
"YBL080C"	541	0	-1.2	-12	17	0.294117647058824	30.3	23.43
"YBL082C"	458	NA	0	NA	NA	NA	33	51.565
"YBL085W"	980	0	0	-4.3	209	0.382775119617225	19.3	21.973
"YBL086C"	466	NA	-2.2	NA	NA	NA	NA	28.977
"YBL088C"	2787	NA	0	NA	NA	NA	42.1	5.054
"YBL089W"	459	NA	-1.7	NA	NA	NA	NA	16.249
"YBL090W"	177	0	0	-6.3	32	0.40625	32.2	119.732
"YBL091C"	421	0	-7.4	-8.6	32	0.40625	26.6	179.547
"YBL091C-A"	175	0	0	-10.9	14	0.357142857142857	25	44.168
"YBL092W"	130	10	0	-5.6	366	0.407103825136612	19.4	4110.602
"YBL093C"	220	0	0	-5.7	81	0.37037037037037	31.1	41.213
"YBL095W"	270	2	-2.3	-7.4	45	0.377777777777778	38.9	23.753
"YBL097W"	754	NA	-1.7	NA	NA	NA	NA	18.865
"YBL098W"	460	0	-4.2	-11.8	31	0.419354838709677	26.3	37.836
"YBL099W"	545	NA	0	NA	NA	NA	0.8	684.14
"YBL101C"	1117	NA	-4.2	NA	NA	NA	NA	39.934
"YBL102W"	215	0	0	-13	107	0.327102803738318	26.5	155.699
"YBL103C"	486	NA	-3.7	NA	NA	NA	0	23.431
"YBL104C"	1038	0	0	-10.8	26	0.384615384615385	23.7	29.489
"YBL105C"	1151	NA	0	NA	NA	NA	NA	35.777
"YBL106C"	1010	NA	0	NA	NA	NA	19.5	6.812
"YBL107C"	196	0	0	-7.9	1	1	32.7	55.383
"YBR001C"	780	NA	-1.8	NA	NA	NA	NA	37.191
"YBR002C"	286	0	0	-10.3	1	1	29.5	63.844
"YBR003W"	473	0	-6.9	-14.7	30	0.4	21.4	66.898
"YBR004C"	433	0	0	-6.6	17	0.294117647058824	36.5	28.239
"YBR005W"	213	0	0	-5.8	36	0.416666666666667	37.7	62.501
"YBR006W"	497	NA	0	NA	NA	NA	NA	32.244
"YBR007C"	736	NA	-4.6	NA	NA	NA	23.1	22.006
"YBR008C"	548	4	-2.3	-8.4	219	0.378995433789954	52.6	12.059
"YBR011C"	287	0	-0.7	-4.2	32	0.40625	29.9	1396.298
"YBR013C"	129	NA	-1.3	NA	NA	NA	NA	49.272
"YBR014C"	203	NA	-0.8	NA	NA	NA	NA	87.129
"YBR015C"	597	0	0	-9.4	94	0.361702127659574	26.1	125.653
"YBR016W"	128	NA	-0.6	NA	NA	NA	26.7	178.095
"YBR017C"	918	NA	-1.9	NA	NA	NA	29.2	98.842
"YBR018C"	366	NA	-1	NA	NA	NA	NA	2.405
"YBR019C"	699	NA	-1.9	NA	NA	NA	NA	0.514
"YBR020W"	528	NA	-0.4	NA	NA	NA	NA	4.055
"YBR021W"	633	NA	-4.3	NA	NA	NA	NA	12.464
"YBR022W"	177	0	-0.5	-4.3	15	0.333333333333333	33.1	38.96
"YBR023C"	1165	NA	-2	NA	NA	NA	21.2	54.82
"YBR024W"	301	NA	-0.5	NA	NA	NA	19.8	21.435
"YBR025C"	394	0	0	-4.8	22	0.363636363636364	25.1	851.894
"YBR026C"	380	0	0	-3.2	4	0.75	26.6	198.569
"YBR028C"	525	1	-5.5	-8.6	101	0.346534653465347	33.1	17.667
"YBR029C"	457	0	0	-8.8	81	0.37037037037037	36.8	62.941
"YBR030W"	552	2	0	-12.7	90	0.366666666666667	36.2	11.65
"YBR033W"	919	NA	-0.2	NA	NA	NA	NA	0.393
"YBR034C"	348	0	0	-4.7	30	0.4	22.9	95.38
"YBR035C"	228	0	-1.7	-8	28	0.392857142857143	27.2	224.9
"YBR036C"	410	NA	0	NA	NA	NA	27.5	158.727
"YBR037C"	295	NA	0	NA	NA	NA	31.9	99.2
"YBR038W"	963	0	0	-7.2	38	0.394736842105263	30.4	104.445
"YBR039W"	311	0	-1	-9	88	0.375	26.2	392.589
"YBR040W"	298	NA	0	NA	NA	NA	NA	1.755
"YBR041W"	669	0	0	-3.6	54	0.407407407407407	22.9	68.71
"YBR042C"	397	NA	-3.9	NA	NA	NA	34.2	43.153
"YBR043C"	689	2	-4	-8.3	150	0.353333333333333	46.2	24.775
"YBR044C"	572	NA	-1.7	NA	NA	NA	35.8	14.693
"YBR045C"	639	NA	-4	NA	NA	NA	NA	1.403
"YBR046C"	334	0	-0.3	-1.6	32	0.40625	24.3	71.898
"YBR047W"	175	1	-4.3	-7.4	54	0.407407407407407	33.1	20.163
"YBR049C"	810	0	0	-4.8	150	0.353333333333333	26.2	57.436
"YBR050C"	338	3	0	-10.1	179	0.385474860335196	38	1.038
"YBR052C"	210	0	0	-0.3	65	0.4	38.2	375.912
"YBR053C"	358	0	-1.5	-10.4	13	0.384615384615385	32.9	64.346
"YBR054W"	344	0	-0.5	-1.5	315	0.393650793650794	29.1	51.536
"YBR055C"	899	NA	0	NA	NA	NA	28.2	21.907
"YBR056W"	501	0	0	-2.2	38	0.394736842105263	24.7	94.564
"YBR057C"	366	NA	-2.6	NA	NA	NA	32.5	31.741
"YBR058C"	781	0	-2.3	-7.4	23	0.347826086956522	25.5	53.756
"YBR058C-A"	80	0	-0.3	-3.5	45	0.377777777777778	31	209.416
"YBR059C"	1108	0	-1.2	-9.1	151	0.357615894039735	25.8	75.271
"YBR060C"	620	NA	-3	NA	NA	NA	35.5	16.765
"YBR061C"	310	0	0	-2.9	8	0.625	26.1	68.167
"YBR062C"	180	NA	0	NA	NA	NA	NA	54.274
"YBR063C"	404	NA	0	NA	NA	NA	NA	11.812
"YBR065C"	364	0	0	-3.6	32	0.40625	18.3	14.02
"YBR066C"	220	NA	0	NA	NA	NA	31.1	17.885
"YBR067C"	210	NA	0	NA	NA	NA	28.1	585.384
"YBR068C"	609	0	-0.2	-14.4	15	0.333333333333333	31.8	453.265
"YBR069C"	619	0	0	-11	106	0.330188679245283	30.8	255.637
"YBR070C"	237	0	-3.6	-13.9	22	0.363636363636364	34.5	29.019
"YBR071W"	211	0	-1.1	-3.5	73	0.383561643835616	39	84.876
"YBR072W"	214	0	0	-2.8	75	0.373333333333333	24.3	404.498
"YBR073W"	958	NA	-3.2	NA	NA	NA	NA	41.728
"YBR074W"	976	0	0	-8.2	6	0.666666666666667	27.1	46.904
"YBR077C"	162	NA	-2.1	NA	NA	NA	NA	108.153
"YBR078W"	429	0	-0.1	-3.5	177	0.389830508474576	23.8	1363.102
"YBR079C"	964	0	0	-8.1	26	0.384615384615385	21.6	156.884
"YBR080C"	758	0	-0.4	-11.3	1	1	25.7	119.494
"YBR081C"	1332	NA	0	NA	NA	NA	23.6	17.739
"YBR082C"	148	0	0	-1.8	50	0.42	26.8	780.086
"YBR083W"	486	0	0	-7.8	34	0.382352941176471	36.1	23.797
"YBR084W"	975	0	0	-22.6	15	0.333333333333333	24.8	141.782
"YBR085C-A"	85	NA	0	NA	NA	NA	33.8	289.624
"YBR085W"	307	NA	-3.7	NA	NA	NA	27.3	7.96
"YBR086C"	946	1	-2.1	-12.3	304	0.388157894736842	22.3	89.085
"YBR087W"	354	0	0	-8	12	0.416666666666667	31.7	60.075
"YBR088C"	258	0	0	-1.8	41	0.390243902439024	23.2	122.613
"YBR091C"	109	0	-0.1	-7.2	42	0.380952380952381	31.2	26.36
"YBR094W"	753	NA	-0.2	NA	NA	NA	33.2	31.323
"YBR095C"	430	0	-3.1	-15.8	41	0.390243902439024	29.6	25.957
"YBR096W"	230	0	0	-4.3	63	0.412698412698413	30.8	109.673
"YBR097W"	1454	NA	-1.1	NA	NA	NA	30.2	9.886
"YBR098W"	691	0	-1.3	-8.7	13	0.384615384615385	30.9	8.842
"YBR101C"	290	0	0	-6	73	0.383561643835616	28.8	595.903
"YBR102C"	753	1	0	-3.9	79	0.367088607594937	31.3	38.974
"YBR103W"	535	NA	-4.6	NA	NA	NA	12.7	39.364
"YBR104W"	329	1	-1.5	-6.6	89	0.370786516853933	29.6	28.749
"YBR105C"	362	0	0	-5.9	24	0.333333333333333	34.8	37.422
"YBR106W"	188	0	-0.7	-0.8	40	0.4	26.4	644.711
"YBR107C"	245	NA	-3.5	NA	NA	NA	46.5	10.55
"YBR108W"	947	NA	0	NA	NA	NA	29.8	26.736
"YBR109C"	147	NA	0	NA	NA	NA	27.7	354.196
"YBR110W"	449	NA	-2.8	NA	NA	NA	NA	68.37
"YBR111C"	231	NA	0	NA	NA	NA	1.9	288.308
"YBR111W-A"	96	NA	-3.8	NA	NA	NA	NA	37.569
"YBR114W"	790	0	-1.2	-9.8	79	0.367088607594937	32.7	14.829
"YBR115C"	1392	NA	-2	NA	NA	NA	NA	340.716
"YBR117C"	681	NA	0	NA	NA	NA	NA	4.484
"YBR119W"	298	0	0	-3.9	38	0.394736842105263	26.6	14.621
"YBR120C"	162	NA	-1.5	NA	NA	NA	24.9	32.961
"YBR121C"	667	0	-1.6	-9.8	165	0.381818181818182	22.3	466.495
"YBR122C"	177	NA	-3	NA	NA	NA	NA	102.627
"YBR123C"	649	NA	-1	NA	NA	NA	29.6	27.37
"YBR125C"	393	0	-3.1	-8.9	189	0.391534391534392	36.2	62.442
"YBR126C"	495	0	0	-8.1	108	0.324074074074074	31.5	848.105
"YBR127C"	517	0	-2	-10	65	0.4	24.2	913.837
"YBR128C"	344	NA	-4.9	NA	NA	NA	30.6	7.144
"YBR129C"	328	NA	-1.1	NA	NA	NA	32.5	28.299
"YBR130C"	425	0	-2.9	-12	61	0.409836065573771	28.5	47.918
"YBR131W"	704	1	0	-8.6	31	0.419354838709677	NA	9.448
"YBR132C"	596	NA	-0.8	NA	NA	NA	NA	50.163
"YBR133C"	827	NA	-1	NA	NA	NA	32	24.431
"YBR135W"	150	0	0	-11.8	105	0.333333333333333	23.8	59.626
"YBR136W"	2368	NA	-1.1	NA	NA	NA	23.3	8.335
"YBR137W"	179	NA	-0.3	NA	NA	NA	NA	140.14
"YBR138C"	524	NA	-1.6	NA	NA	NA	NA	13.956
"YBR139W"	508	NA	0	NA	NA	NA	14.7	142.058
"YBR140C"	3092	NA	0	NA	NA	NA	NA	26.581
"YBR141C"	337	0	-2	-7.5	15	0.333333333333333	32.7	9.366
"YBR142W"	773	0	0	-9.4	48	0.395833333333333	24	32.161
"YBR143C"	437	0	-0.6	-2.8	37	0.405405405405405	23.5	352.514
"YBR145W"	351	0	0	-1.5	42	0.380952380952381	36.7	18.52
"YBR146W"	278	0	-4.4	-13	44	0.363636363636364	28.5	78.068
"YBR147W"	296	NA	-1.5	NA	NA	NA	47.6	4.12
"YBR148W"	609	NA	0	NA	NA	NA	NA	2.353
"YBR149W"	344	0	-4.6	-6	70	0.385714285714286	26.8	410.245
"YBR151W"	316	0	-5.4	-9.3	147	0.360544217687075	26.1	151.577
"YBR152W"	291	NA	-1.3	NA	NA	NA	NA	14.356
"YBR153W"	244	NA	0	NA	NA	NA	NA	18.356
"YBR154C"	215	0	-0.2	-6.8	92	0.358695652173913	30.3	167.615
"YBR155W"	385	NA	-1.3	NA	NA	NA	NA	29.781
"YBR156C"	698	0	-3.2	-11.7	38	0.394736842105263	29.6	13.39
"YBR157C"	255	14	-1.2	-9.6	830	0.42289156626506	28.9	6.774
"YBR158W"	549	1	0	-5.4	264	0.371212121212121	28.1	80.683
"YBR159W"	347	0	0	-10.7	21	0.333333333333333	22.4	89.57
"YBR160W"	298	0	0	-5.9	79	0.367088607594937	26.4	50.882
"YBR161W"	376	0	0	-13.7	110	0.327272727272727	26	16.872
"YBR162C"	455	0	-0.6	-2.1	137	0.357664233576642	24.7	438.165
"YBR162W-A"	65	0	-2.2	-10.7	18	0.277777777777778	20.4	470.971
"YBR163W"	585	NA	-2	NA	NA	NA	38.6	9.482
"YBR164C"	183	0	-0.8	-8.7	120	0.358333333333333	24.9	209.225
"YBR165W"	277	0	0	-16.3	102	0.343137254901961	31.6	26.947
"YBR166C"	452	0	-2.2	-6.4	53	0.415094339622642	37.2	42.801
"YBR167C"	140	0	-0.6	-5.8	37	0.405405405405405	21.8	7.048
"YBR168W"	413	NA	-0.9	NA	NA	NA	26.2	11.993
"YBR169C"	693	NA	0	NA	NA	NA	NA	121.362
"YBR170C"	580	0	0	-5.5	74	0.378378378378378	33	90.679
"YBR171W"	206	0	-5.2	-9.2	27	0.37037037037037	31.4	130.585
"YBR172C"	740	0	0	-9.9	112	0.339285714285714	27.4	36.482
"YBR173C"	148	0	-0.8	-3.2	29	0.379310344827586	36.6	356.515
"YBR175W"	315	NA	-2.4	NA	NA	NA	NA	75.462
"YBR176W"	312	NA	0	NA	NA	NA	26.3	38.076
"YBR177C"	451	NA	-1.4	NA	NA	NA	29.3	214.857
"YBR179C"	855	0	-3	-9.5	66	0.393939393939394	25.2	19.001
"YBR180W"	572	NA	-1.1	NA	NA	NA	52.7	0.313
"YBR182C"	452	NA	0	NA	NA	NA	17.9	1.571
"YBR182C-A"	64	NA	-0.1	NA	NA	NA	NA	2.281
"YBR183W"	316	NA	-4	NA	NA	NA	NA	59.746
"YBR184W"	523	NA	-1.4	NA	NA	NA	NA	2.387
"YBR185C"	278	1	-1.3	-8.1	30	0.4	25.6	39.346
"YBR187W"	280	1	-2.5	-12.7	130	0.346153846153846	33.7	221.459
"YBR188C"	140	NA	-2.3	NA	NA	NA	26.2	25.843
"YBR189W"	195	0	0	-3.3	27	0.37037037037037	23.8	2847.421
"YBR192W"	377	0	-2.9	-10.8	201	0.383084577114428	28.1	19.167
"YBR193C"	223	0	0	-8.8	8	0.625	39.3	46.84
"YBR194W"	123	NA	0	NA	NA	NA	NA	51.388
"YBR195C"	422	NA	0	NA	NA	NA	NA	16.781
"YBR196C"	554	NA	-0.3	NA	NA	NA	1.4	2635.675
"YBR196C-B"	34	NA	-7.8	NA	NA	NA	NA	3.632
"YBR197C"	217	3	-2.3	-10.1	36	0.416666666666667	43.5	36.229
"YBR198C"	798	0	-6.7	-4.7	79	0.367088607594937	28.1	60.315
"YBR199W"	464	NA	-1.4	NA	NA	NA	28.1	117.158
"YBR200W"	551	2	0	-8.6	56	0.392857142857143	32.4	38.579
"YBR201C-A"	67	0	0	-9.3	12	0.416666666666667	30.2	4.399
"YBR201W"	211	NA	-1.6	NA	NA	NA	1.4	18.592
"YBR202W"	845	0	0	-11.9	31	0.419354838709677	23.5	57.025
"YBR203W"	924	NA	-7.5	NA	NA	NA	NA	2.152
"YBR204C"	375	0	-8	-10.2	63	0.412698412698413	33.8	48.866
"YBR205W"	404	0	-0.3	-10.3	48	0.395833333333333	NA	111.994
"YBR207W"	465	0	-5.2	-6.9	90	0.366666666666667	29.6	92.462
"YBR208C"	1835	NA	-1.4	NA	NA	NA	NA	11.628
"YBR210W"	142	0	-0.1	-12.3	35	0.4	26.4	41.755
"YBR211C"	324	0	0	-13	98	0.357142857142857	32.9	23.229
"YBR212W"	672	NA	-2	NA	NA	NA	0.5	76.16
"YBR213W"	274	NA	0	NA	NA	NA	37.9	17.728
"YBR214W"	527	NA	0	NA	NA	NA	NA	74.132
"YBR215W"	625	NA	-1.5	NA	NA	NA	NA	18.355
"YBR216C"	674	0	0	-4.3	34	0.382352941176471	38.3	39.169
"YBR217W"	186	NA	-3.1	NA	NA	NA	36.5	16.345
"YBR220C"	560	NA	0	NA	NA	NA	30.8	44.04
"YBR221C"	366	NA	-1.1	NA	NA	NA	NA	645.394
"YBR222C"	543	NA	-0.8	NA	NA	NA	NA	67.738
"YBR223C"	544	NA	-4.5	NA	NA	NA	44.2	18.381
"YBR225W"	900	NA	-0.4	NA	NA	NA	NA	15.86
"YBR227C"	520	NA	0	NA	NA	NA	NA	26.062
"YBR228W"	304	NA	0	NA	NA	NA	5.2	35.582
"YBR229C"	954	1	-4	-14.5	28	0.392857142857143	24.7	75.458
"YBR230C"	134	0	0	-5	24	0.333333333333333	26.8	190.546
"YBR230W-A"	66	NA	0	NA	NA	NA	NA	40.071
"YBR231C"	303	0	-0.5	-8.7	58	0.396551724137931	32.2	53.54
"YBR233W"	413	NA	0	NA	NA	NA	NA	20.559
"YBR233W-A"	94	NA	-3.5	NA	NA	NA	NA	16.629
"YBR234C"	384	0	-0.3	-6.1	47	0.382978723404255	26.5	192.912
"YBR235W"	1120	0	-4.7	-13.2	82	0.365853658536585	30.7	26.876
"YBR236C"	436	0	0	-4.9	39	0.41025641025641	27.8	36.183
"YBR237W"	849	NA	-4.2	NA	NA	NA	30.5	11.267
"YBR238C"	731	0	-2.4	-8.5	3	0.666666666666667	29.3	22.645
"YBR239C"	529	NA	-1.6	NA	NA	NA	32.6	8.769
"YBR240C"	450	NA	0	NA	NA	NA	NA	1.183
"YBR241C"	488	NA	-3.4	NA	NA	NA	33.9	77.308
"YBR242W"	238	1	0	-8.8	160	0.375	34.1	23.847
"YBR243C"	448	0	-0.9	-10.7	33	0.393939393939394	28.4	88.319
"YBR244W"	162	NA	0	NA	NA	NA	31.2	195.705
"YBR245C"	1129	NA	-3.9	NA	NA	NA	NA	70.839
"YBR246W"	387	NA	-6	NA	NA	NA	NA	42.855
"YBR247C"	483	0	0	-5.3	25	0.36	28.2	71.084
"YBR248C"	552	NA	0	NA	NA	NA	NA	94.821
"YBR249C"	370	NA	0	NA	NA	NA	4.6	446.436
"YBR250W"	523	NA	-6.5	NA	NA	NA	NA	0.682
"YBR251W"	307	NA	-0.6	NA	NA	NA	26.5	34.115
"YBR252W"	147	0	-0.9	-8.1	19	0.263157894736842	33.9	188.904
