ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	Data	Corr
YAL034W-A	2.46089784275655	0	-0.4	-9	45	0.377777777777778	30.1	1.55563705341149	0
YAL035W	3.00086772153123	0	-0.7	-4	27	0.37037037037037	21.4	1.4186441582703	1
YAL036C	2.56702636615906	NA	-2.6	NA	NA	NA	20.5	0.895365019222749	0
YAL037C-A	1.47712125471966	NA	-4.8	NA	NA	NA	NA	0.909480355504317	0
YAL037W	2.42651126136458	NA	-2.1	NA	NA	NA	NA	0.72773882242593	0
YAL038W	2.69897000433602	0	0	-4	28	0.392857142857143	19	1.89058255827703	1
YAL039C	2.42975228000241	0	0	-3.2	57	0.385964912280702	32	1.58502556715831	0
YAL040C	2.76342799356294	1	0	-8.8	322	0.397515527950311	30.1	0.647853400216919	0
YAL041W	2.931457870689	0	-0.9	-13.7	33	0.393939393939394	21.1	1.25668331529161	1
YAL042W	2.61804809671209	0	0	-11.7	17	0.294117647058824	26.9	1.22209222371811	0
YAL043C	2.89486965674525	NA	0	NA	NA	NA	3.3	1.65221691576155	1
YAL044C	2.23044892137827	0	0	-7.3	10	0.5	25.3	2.92859664595139	1
YAL044W-A	2.04139268515822	0	0	-12.7	2	1	34.2	1.96012463391253	0
YAL046C	2.07188200730613	NA	0	NA	NA	NA	NA	1.44922702607195	0
YAL047C	2.79379038469082	NA	0	NA	NA	NA	NA	0.750936491728878	0
YAL048C	2.8208579894397	0	-4	-13.2	2	1	NA	0.937162315688126	0
YAL049C	2.39093510710338	NA	0	NA	NA	NA	27.5	1.73311344142072	1
YAL051W	3.01994668167884	0	-0.3	-8.8	26	0.384615384615385	33	1.54068620268758	1
YAL053W	2.89376176205794	NA	0	NA	NA	NA	29.3	1.5759452718712	1
YAL054C	2.85308952985187	NA	-0.4	NA	NA	NA	NA	3.33252029530957	1
YAL055W	2.25527250510331	0	0	-3.4	1	1	30.4	1.15981764293211	0
YAL056W	2.94448267215017	NA	0	NA	NA	NA	22.9	1.04910198511696	0
YAL058W	2.70070371714502	NA	0	NA	NA	NA	28.8	0.90499148368711	0
YAL059W	2.32633586092875	NA	-1.9	NA	NA	NA	NA	1.43676821968971	0
YAL060W	2.58206336291171	NA	-2.1	NA	NA	NA	NA	1.44027520942912	0
YAL061W	2.62013605497376	NA	-1	NA	NA	NA	NA	2.24018417103068	1
YAL067C	2.77305469336426	NA	0	NA	NA	NA	NA	1.15512252172373	0
YAR002C-A	2.34044411484012	NA	-0.3	NA	NA	NA	NA	1.99506409316107	1
YAR002W	2.73158876518674	0	-1.1	-3.9	43	0.372093023255814	25.1	1.20474065362629	0
YAR003W	2.62940959910272	0	0	-11.5	86	0.383720930232558	35.3	2.19128694552269	1
YAR007C	2.79309160017658	NA	0	NA	NA	NA	27	2.12122343647221	1
YAR008W	2.43933269383026	NA	-2.2	NA	NA	NA	28.2	0.926513694803098	0
YAR014C	2.85064623518307	0	-4.7	-11.8	151	0.357615894039735	33.9	1.02950382319722	0
YAR015W	2.48572142648158	0	0	-12.6	104	0.336538461538462	27.4	2.0382159824281	1
YAR018C	2.63848925695464	NA	-3.3	NA	NA	NA	NA	1.65202287799336	1
YAR019C	2.98855895687862	0	-2	-10.3	34	0.382352941176471	20.6	1.29012976219195	1
YAR023C	2.25285303097989	NA	-2.2	NA	NA	NA	57	0.889030281262903	0
YAR027W	2.37106786227174	NA	0	NA	NA	NA	NA	1.25684268560099	0
YAR028W	2.36921585741014	NA	-4.5	NA	NA	NA	32.4	2.05154682333921	1
YAR029W	1.86923171973098	NA	0	NA	NA	NA	NA	0.320009491484376	0
YAR035W	2.83695673705955	NA	0	NA	NA	NA	NA	2.42042901699852	1
YAR042W	3.07481644064517	NA	0	NA	NA	NA	NA	1.65598273505289	1
YBL001C	2.01703333929878	0	-2.1	-9.2	62	0.403225806451613	20.2	2.02837873769164	1
YBL002W	2.11727129565576	0	0	-2.8	24	0.333333333333333	24.7	2.05756467594042	1
YBL004W	3.39672227850377	NA	-0.4	NA	NA	NA	22.5	0.836882490699003	1
YBL005W	2.98944981766669	NA	-3	NA	NA	NA	41.1	0.903902992500317	0
YBL006C	2.25527250510331	NA	-2.2	NA	NA	NA	30.8	1.26247998482926	0
YBL007C	3.0948203803548	0	-1.4	-11.9	50	0.42	28.5	1.54421279203557	1
YBL008W	2.92427928606188	NA	-4.6	NA	NA	NA	26.1	0.849795250507186	0
YBL008W-A	1.89762709129044	NA	-3.3	NA	NA	NA	NA	0.773817753504244	0
YBL009W	2.82994669594164	1	-2.2	-10.5	38	0.394736842105263	32.1	2.31888782363702	1
YBL010C	2.44715803134222	0	-1.4	-14.4	3	0.666666666666667	20.7	2.60383903431893	1
YBL011W	2.88024177589548	1	-1.9	-9.7	102	0.343137254901961	19.2	0.785722020903882	0
YBL013W	2.60314437262018	0	-0.1	-3.5	67	0.388059701492537	4.7	1.01835516054202	0
YBL014C	2.95133751879592	NA	-2.4	NA	NA	NA	NA	-0.38087230382694	0
YBL015W	2.72098574415374	0	0	-4.3	93	0.354838709677419	21.5	3.10936148716046	1
YBL016W	2.54777470538782	NA	0	NA	NA	NA	NA	1.4339227189702	0
YBL017C	3.19838213000829	NA	-1.2	NA	NA	NA	NA	1.20805387640684	1
YBL018C	2.12385164096709	1	-0.1	-9.6	34	0.382352941176471	27.9	0.947430094529508	0
YBL019W	2.7160033436348	0	-2.4	-13.3	33	0.393939393939394	35.3	0.751872502142649	0
YBL020W	2.75891189239797	0	-1.5	-9.5	56	0.392857142857143	40.4	1.01126465628745	0
YBL021C	2.15836249209525	0	-1.7	-7.1	48	0.395833333333333	32.1	1.87087190673331	0
YBL022C	3.0542299098634	0	-1.3	-11.9	120	0.358333333333333	19.7	2.09483215278037	1
YBL023C	2.93851972517649	NA	0	NA	NA	NA	NA	1.40255948429628	1
YBL024W	2.83505610172012	NA	-1.6	NA	NA	NA	28.7	1.4653694393133	1
YBL025W	2.16136800223497	0	0	-5.1	49	0.408163265306122	NA	1.24492791597199	0
YBL026W	1.97772360528885	NA	-1.7	NA	NA	NA	30.5	2.45998250986	1
YBL028C	2.02530586526477	0	-1.4	-6.9	28	0.392857142857143	30	1.26791182289268	0
YBL029C-A	1.9731278535997	1	0	-7.6	118	0.355932203389831	24.3	2.3338108569321	1
YBL029W	2.57518784492766	NA	0	NA	NA	NA	6.1	1.50297704060936	1
YBL030C	2.50242711998443	0	-0.7	-3.9	141	0.354609929078014	23.3	3.08749944959282	1
YBL031W	2.52891670027765	0	0	-9.8	31	0.419354838709677	37.4	0.505788017943189	0
YBL032W	2.58092497567562	NA	0	NA	NA	NA	21.4	1.93321045695154	1
YBL033C	2.53781909507327	0	0	-1.5	29	0.379310344827586	27.6	2.08276063722617	1
YBL034C	3.17983892802319	NA	-6.4	NA	NA	NA	NA	1.53219303165418	1
YBL035C	2.8481891169914	NA	-1.6	NA	NA	NA	29.1	1.83242025891044	1
YBL036C	2.40993312333129	0	-2.4	-6.2	17	0.294117647058824	32.9	1.63957578785272	0
YBL037W	3.01072386539177	NA	-0.6	NA	NA	NA	21.1	0.827930097905475	0
YBL038W	2.3654879848909	0	-1.6	-10.2	75	0.373333333333333	25.9	1.83122957469082	1
YBL039C	2.76267856372744	NA	0	NA	NA	NA	27.6	1.03393276005519	0
YBL039W-B	1.77085201164214	0	-0.5	-11.4	73	0.383561643835616	44.2	1.67730613927828	0
YBL040C	2.34044411484012	0	-2.1	-7.4	29	0.379310344827586	24	1.93454275940688	1
YBL041W	2.38201704257487	0	-0.4	-8	32	0.40625	33.5	2.5882095168128	1
YBL042C	2.8055008581584	0	-1.6	-6.4	57	0.385964912280702	23.7	1.34726476077172	1
YBL043W	2.40993312333129	NA	-3	NA	NA	NA	NA	2.13908831480884	1
YBL044W	2.08635983067475	NA	-3.9	NA	NA	NA	NA	-Inf	0
YBL045C	2.65991620006985	0	0	-8	98	0.357142857142857	24.5	2.43767488908353	1
YBL046W	2.64443858946784	0	-1.3	-8.5	9	0.555555555555556	23.6	1.42982121492467	1
YBL047C	3.14019367857863	NA	0	NA	NA	NA	NA	1.8739926108442	1
YBL049W	2.13987908640124	0	-2.1	-6.2	206	0.378640776699029	27.3	2.29218039761962	1
YBL050W	2.46538285144842	0	-1.4	-7.2	68	0.382352941176471	29.8	2.75738332119062	1
YBL051C	2.82477646247555	0	-0.3	-8.6	64	0.40625	26	1.76626041155501	1
YBL052C	2.91960102378411	NA	-1.4	NA	NA	NA	30.1	0.710959871360458	0
YBL054W	2.72015930340596	NA	-0.4	NA	NA	NA	NA	1.07520394724594	0
YBL055C	2.62117628177504	NA	0	NA	NA	NA	1.3	1.14445078244258	0
YBL056W	2.67024585307412	NA	0	NA	NA	NA	0.3	2.44081869004736	1
YBL057C	2.31806333496276	NA	-2.1	NA	NA	NA	NA	2.17633850129215	1
YBL058W	2.62634036737504	0	0	-9.3	42	0.380952380952381	29.5	1.75160489562797	1
YBL059C-A	2.03742649794062	NA	0	NA	NA	NA	NA	1.8503349032485	0
YBL059W	2.28555730900777	NA	-2.4	NA	NA	NA	26.9	1.51223025084059	0
YBL060W	2.83695673705955	NA	-0.2	NA	NA	NA	36.9	1.18596501788341	0
YBL061C	2.84260923961056	0	0	-8.6	101	0.346534653465347	23.4	1.48526853499943	1
YBL063W	3.04571405894087	0	-1.4	-10.5	18	0.277777777777778	27.6	1.30445764377822	1
YBL064C	2.41664050733828	0	-0.3	-8.8	13	0.384615384615385	26.8	2.27009604115254	1
YBL066C	3.05994188806195	1	-3.4	-11.6	68	0.382352941176471	26.6	0.982107506513806	0
YBL067C	2.8733206018154	0	-3.2	-8.9	268	0.369402985074627	34.8	0.792493315001214	0
YBL068W	2.51321760006794	NA	-1.5	NA	NA	NA	30.1	1.65107029973797	1
YBL069W	2.63245729218472	NA	-1.8	NA	NA	NA	34.1	0.883719493359896	0
YBL071C-B	1.50514997831991	NA	-1.6	NA	NA	NA	NA	-Inf	0
YBL071W-A	1.91381385238372	0	-0.2	-4.6	44	0.363636363636364	37	1.62570936528184	0
YBL074C	2.55022835305509	0	-2.8	-9.2	15	0.333333333333333	NA	0.66154603757372	0
YBL075C	2.81224469680037	NA	-0.2	NA	NA	NA	43.1	3.31050619708117	1
YBL076C	3.03019478535675	0	-1.1	-9.3	18	0.277777777777778	21	1.95989350210165	1
YBL078C	2.06818586174616	NA	0	NA	NA	NA	6.5	3.28783747103238	1
YBL079W	3.17666993266815	0	-0.3	-9.7	95	0.357894736842105	25.8	1.35606606809659	1
YBL080C	2.73319726510657	0	-1.2	-12	17	0.294117647058824	30.3	0.929022463228217	0
YBL082C	2.66086547800387	NA	0	NA	NA	NA	33	1.25428091999308	0
YBL085W	2.9912260756925	0	0	-4.3	209	0.382775119617225	19.3	0.579937202858126	0
YBL086C	2.66838591669	NA	-2.2	NA	NA	NA	NA	1.31808570325824	0
YBL088C	3.4451369687133	NA	0	NA	NA	NA	42.1	0.615060597553804	0
YBL089W	2.66181268553726	NA	-1.7	NA	NA	NA	NA	1.31615776603873	0
YBL090W	2.24797326636181	0	0	-6.3	32	0.40625	32.2	1.69797243922618	0
YBL091C	2.62428209583567	0	-7.4	-8.6	32	0.40625	26.6	1.62753974512159	1
YBL091C-A	2.24303804868629	0	0	-10.9	14	0.357142857142857	25	1.51342449070683	0
YBL092W	2.11394335230684	10	0	-5.6	366	0.407103825136612	19.4	2.6909093156492	1
YBL093C	2.34242268082221	0	0	-5.7	81	0.37037037037037	31.1	2.06767290258394	1
YBL095W	2.43136376415899	2	-2.3	-7.4	45	0.377777777777778	38.9	2.50492530591942	1
YBL097W	2.87737134586977	NA	-1.7	NA	NA	NA	NA	1.42801706371071	1
YBL098W	2.66275783168157	0	-4.2	-11.8	31	0.419354838709677	26.3	2.07345862212977	1
YBL099W	2.73639650227664	NA	0	NA	NA	NA	0.8	2.44337832552349	1
YBL101C	3.04805317311561	NA	-4.2	NA	NA	NA	NA	2.01606336376243	1
YBL102W	2.33243845991561	0	0	-13	107	0.327102803738318	26.5	2.03644523189555	1
YBL103C	2.68663626926229	NA	-3.7	NA	NA	NA	0	1.63308190532129	1
YBL104C	3.01619735351244	0	0	-10.8	26	0.384615384615385	23.7	0.634553162404541	0
YBL105C	3.06107532362979	NA	0	NA	NA	NA	NA	1.39198184614565	1
YBL106C	3.00432137378264	NA	0	NA	NA	NA	19.5	0.307420364176355	0
YBL107C	2.29225607135648	0	0	-7.9	1	1	32.7	2.1400894149677	1
YBR001C	2.89209460269048	NA	-1.8	NA	NA	NA	NA	1.93127494314876	1
YBR002C	2.45636603312904	0	0	-10.3	1	1	29.5	1.02694146837576	0
YBR003W	2.67486114073781	0	-6.9	-14.7	30	0.4	21.4	1.01892036388731	0
YBR004C	2.63648789635337	0	0	-6.6	17	0.294117647058824	36.5	0.800657704902351	0
YBR005W	2.32837960343874	0	0	-5.8	36	0.416666666666667	37.7	1.8940827788998	1
YBR006W	2.69635638873333	NA	0	NA	NA	NA	NA	1.19002504719806	0
YBR007C	2.8668778143375	NA	-4.6	NA	NA	NA	23.1	1.30394444492157	1
YBR008C	2.73878055848437	4	-2.3	-8.4	219	0.378995433789954	52.6	0.604846235571511	0
YBR011C	2.45788189673399	0	-0.7	-4.2	32	0.40625	29.9	2.84621254099296	1
YBR013C	2.11058971029925	NA	-1.3	NA	NA	NA	NA	1.31821694120408	0
YBR014C	2.30749603791321	NA	-0.8	NA	NA	NA	NA	1.60779083886028	0
YBR015C	2.77597433112937	0	0	-9.4	94	0.361702127659574	26.1	1.57588443768931	1
YBR016W	2.10720996964787	NA	-0.6	NA	NA	NA	26.7	1.95593775674332	1
YBR017C	2.96284268120124	NA	-1.9	NA	NA	NA	29.2	0.950253062710141	0
YBR018C	2.56348108539441	NA	-1	NA	NA	NA	NA	4.01035501499294	1
YBR019C	2.84447717574568	NA	-1.9	NA	NA	NA	NA	2.73913610215552	1
YBR020W	2.72263392253381	NA	-0.4	NA	NA	NA	NA	2.63299330091786	1
YBR021W	2.80140371001736	NA	-4.3	NA	NA	NA	NA	0.941887811120615	0
YBR022W	2.24797326636181	0	-0.5	-4.3	15	0.333333333333333	33.1	1.24567476823155	0
YBR023C	3.06632592536204	NA	-2	NA	NA	NA	21.2	1.97581416764163	1
YBR024W	2.47856649559384	NA	-0.5	NA	NA	NA	19.8	1.5678771843785	0
YBR025C	2.59549622182557	0	0	-4.8	22	0.363636363636364	25.1	2.153926167115	1
YBR026C	2.57978359661681	0	0	-3.2	4	0.75	26.6	1.89387528217374	1
YBR028C	2.72015930340596	1	-5.5	-8.6	101	0.346534653465347	33.1	0.975088794362668	0
YBR029C	2.65991620006985	0	0	-8.8	81	0.37037037037037	36.8	1.37283632923325	0
YBR030W	2.7419390777292	2	0	-12.7	90	0.366666666666667	36.2	-0.176370635648949	0
YBR033W	2.96331551138611	NA	-0.2	NA	NA	NA	NA	1.26537737520523	1
YBR034C	2.54157924394658	0	0	-4.7	30	0.4	22.9	1.70678714921366	1
YBR035C	2.35793484700045	0	-1.7	-8	28	0.392857142857143	27.2	2.36744883119635	1
YBR036C	2.61278385671974	NA	0	NA	NA	NA	27.5	2.02938546844557	1
YBR037C	2.46982201597816	NA	0	NA	NA	NA	31.9	1.96845821546366	1
YBR038W	2.98362628712453	0	0	-7.2	38	0.394736842105263	30.4	1.31576258713117	1
YBR039W	2.49276038902684	0	-1	-9	88	0.375	26.2	2.46617539452624	1
YBR040W	2.47421626407626	NA	0	NA	NA	NA	NA	2.19790769254025	1
YBR041W	2.82542611776782	0	0	-3.6	54	0.407407407407407	22.9	1.92278673232616	1
YBR042C	2.59879050676312	NA	-3.9	NA	NA	NA	34.2	0.961836609683826	0
YBR043C	2.83821922190763	2	-4	-8.3	150	0.353333333333333	46.2	1.17704556450536	0
YBR044C	2.75739602879302	NA	-1.7	NA	NA	NA	35.8	0.653715731955262	0
YBR045C	2.8055008581584	NA	-4	NA	NA	NA	NA	2.61913652769449	1
YBR046C	2.52374646681156	0	-0.3	-1.6	32	0.40625	24.3	1.65684194176274	1
YBR047W	2.24303804868629	1	-4.3	-7.4	54	0.407407407407407	33.1	1.62837900640853	0
YBR049C	2.90848501887865	0	0	-4.8	150	0.353333333333333	26.2	1.99359517027194	1
YBR050C	2.52891670027765	3	0	-10.1	179	0.385474860335196	38	2.32642727432266	1
YBR052C	2.32221929473392	0	0	-0.3	65	0.4	38.2	2.01197459425174	1
YBR053C	2.55388302664387	0	-1.5	-10.4	13	0.384615384615385	32.9	1.36656991596711	0
YBR054W	2.53655844257153	0	-0.5	-1.5	315	0.393650793650794	29.1	1.72895130650994	1
YBR055C	2.95375969173323	NA	0	NA	NA	NA	28.2	0.677447572115605	0
YBR056W	2.69983772586725	0	0	-2.2	38	0.394736842105263	24.7	1.34155819017366	0
YBR057C	2.56348108539441	NA	-2.6	NA	NA	NA	32.5	2.35927848301275	1
YBR058C	2.8926510338773	0	-2.3	-7.4	23	0.347826086956522	25.5	1.20171049960596	1
YBR058C-A	1.90308998699194	0	-0.3	-3.5	45	0.377777777777778	31	2.65953631864564	1
YBR059C	3.04453976039241	0	-1.2	-9.1	151	0.357615894039735	25.8	1.12952330425741	1
YBR060C	2.79239168949825	NA	-3	NA	NA	NA	35.5	0.587488380577683	0
YBR061C	2.49136169383427	0	0	-2.9	8	0.625	26.1	1.56953229380997	1
YBR062C	2.25527250510331	NA	0	NA	NA	NA	NA	1.81623529658267	1
YBR063C	2.60638136511061	NA	0	NA	NA	NA	NA	2.74200951079286	1
YBR065C	2.56110138364906	0	0	-3.6	32	0.40625	18.3	1.14407032295096	0
YBR066C	2.34242268082221	NA	0	NA	NA	NA	31.1	1.01726339910634	0
YBR067C	2.32221929473392	NA	0	NA	NA	NA	28.1	1.17734198791564	0
YBR068C	2.78461729263288	0	-0.2	-14.4	15	0.333333333333333	31.8	1.84472610278937	1
YBR069C	2.79169064902012	0	0	-11	106	0.330188679245283	30.8	2.24801414745376	1
YBR070C	2.3747483460101	0	-3.6	-13.9	22	0.363636363636364	34.5	1.6213817657542	0
YBR071W	2.32428245529769	0	-1.1	-3.5	73	0.383561643835616	39	2.69758451422635	1
YBR072C-A	1.72427586960079	NA	-0.4	NA	NA	NA	NA	-Inf	0
YBR072W	2.33041377334919	0	0	-2.8	75	0.373333333333333	24.3	2.72200732913067	1
YBR073W	2.98136550907854	NA	-3.2	NA	NA	NA	NA	1.08099271673101	0
YBR074W	2.98944981766669	0	0	-8.2	6	0.666666666666667	27.1	1.28065370210242	1
YBR076W	2.54900326202579	NA	-1.5	NA	NA	NA	NA	0.310533599600498	0
YBR077C	2.20951501454263	NA	-2.1	NA	NA	NA	NA	2.28548499381088	1
YBR078W	2.63245729218472	0	-0.1	-3.5	177	0.389830508474576	23.8	2.35435862055164	1
YBR079C	2.98407703390283	0	0	-8.1	26	0.384615384615385	21.6	1.52398183025586	1
YBR080C	2.87966920563205	0	-0.4	-11.3	1	1	25.7	2.30950832243802	1
YBR081C	3.12450422483428	NA	0	NA	NA	NA	23.6	1.15615268884571	1
YBR082C	2.17026171539496	0	0	-1.8	50	0.42	26.8	2.11006946926511	1
YBR083W	2.68663626926229	0	0	-7.8	34	0.382352941176471	36.1	0.956388295696425	0
YBR084W	2.98900461569854	0	0	-22.6	15	0.333333333333333	24.8	1.10063536099587	1
YBR085C-A	1.92941892571429	NA	0	NA	NA	NA	33.8	3.5353323446758	1
YBR085W	2.48713837547719	NA	-3.7	NA	NA	NA	27.3	1.12908700162816	0
YBR086C	2.97589113640179	1	-2.1	-12.3	304	0.388157894736842	22.3	1.11352514216284	1
YBR087W	2.54900326202579	0	0	-8	12	0.416666666666667	31.7	0.486624858656179	0
YBR088C	2.41161970596323	0	0	-1.8	41	0.390243902439024	23.2	1.84725135558338	1
YBR091C	2.03742649794062	0	-0.1	-7.2	42	0.380952380952381	31.2	2.13727843763388	1
YBR094W	2.8767949762007	NA	-0.2	NA	NA	NA	33.2	1.889465016391	1
YBR095C	2.63346845557959	0	-3.1	-15.8	41	0.390243902439024	29.6	1.45998250986	1
YBR096W	2.36172783601759	0	0	-4.3	63	0.412698412698413	30.8	1.8584745293873	1
YBR097W	3.16256440652302	NA	-1.1	NA	NA	NA	30.2	0.286034150806102	0
YBR098W	2.8394780473742	0	-1.3	-8.7	13	0.384615384615385	30.9	0.983930902119863	0
YBR101C	2.46239799789896	0	0	-6	73	0.383561643835616	28.8	2.05796229657603	1
YBR102C	2.8767949762007	1	0	-3.9	79	0.367088607594937	31.3	1.20406781924425	1
YBR103W	2.72835378202123	NA	-4.6	NA	NA	NA	12.7	1.04093037572674	0
YBR104W	2.51719589794997	1	-1.5	-6.6	89	0.370786516853933	29.6	1.36204892952743	0
YBR105C	2.55870857053317	0	0	-5.9	24	0.333333333333333	34.8	1.68597179840982	1
YBR106W	2.27415784926368	0	-0.7	-0.8	40	0.4	26.4	2.5346117484444	1
YBR107C	2.38916608436453	NA	-3.5	NA	NA	NA	46.5	0.762798725765265	0
YBR108W	2.97634997900327	NA	0	NA	NA	NA	29.8	1.69147031251995	1
YBR109C	2.16731733474818	NA	0	NA	NA	NA	27.7	2.37946724885252	1
YBR110W	2.65224634100332	NA	-2.8	NA	NA	NA	NA	1.43545679210522	1
YBR111C	2.36361197989214	NA	0	NA	NA	NA	1.9	2.00086087741376	1
YBR111W-A	1.98227123303957	NA	-3.8	NA	NA	NA	NA	1.65702545939991	0
YBR114W	2.89762709129044	0	-1.2	-9.8	79	0.367088607594937	32.7	0.875913007858049	0
YBR115C	3.14363923527454	NA	-2	NA	NA	NA	NA	1.94555274217794	1
YBR117C	2.83314711191279	NA	0	NA	NA	NA	NA	-0.265160837156131	0
YBR119W	2.47421626407626	0	0	-3.9	38	0.394736842105263	26.6	1.82882442389069	1
YBR120C	2.20951501454263	NA	-1.5	NA	NA	NA	24.9	1.44038695379662	0
YBR121C	2.82412583391655	0	-1.6	-9.8	165	0.381818181818182	22.3	1.63013345598667	1
YBR122C	2.24797326636181	NA	-3	NA	NA	NA	NA	1.89349225012019	1
YBR123C	2.81224469680037	NA	-1	NA	NA	NA	29.6	1.59407941704911	1
YBR125C	2.59439255037543	0	-3.1	-8.9	189	0.391534391534392	36.2	0.619269022071445	0
YBR126C	2.69460519893357	0	0	-8.1	108	0.324074074074074	31.5	2.30246930224376	1
YBR127C	2.71349054309394	0	-2	-10	65	0.4	24.2	2.01705468395338	1
YBR128C	2.53655844257153	NA	-4.9	NA	NA	NA	30.6	1.2117128285823	0
YBR129C	2.51587384371168	NA	-1.1	NA	NA	NA	32.5	1.41215571469637	0
YBR130C	2.62838893005031	0	-2.9	-12	61	0.409836065573771	28.5	1.73957248689362	1
YBR131W	2.84757265914211	1	0	-8.6	31	0.419354838709677	NA	0.799933947612889	0
YBR132C	2.77524625974024	NA	-0.8	NA	NA	NA	NA	1.58013799990788	1
YBR133C	2.91750550955255	NA	-1	NA	NA	NA	32	1.48482515873054	1
YBR135W	2.17609125905568	0	0	-11.8	105	0.333333333333333	23.8	1.89445748191981	1
YBR136W	3.37438169805088	NA	-1.1	NA	NA	NA	23.3	0.391391153539896	0
YBR137W	2.25285303097989	NA	-0.3	NA	NA	NA	NA	2.24839138400139	1
YBR138C	2.71933128698373	NA	-1.6	NA	NA	NA	NA	2.18001129245835	1
YBR139W	2.70586371228392	NA	0	NA	NA	NA	14.7	2.119866531952	1
YBR140C	3.49023948524629	NA	0	NA	NA	NA	NA	0.885253529517664	1
YBR141C	2.52762990087134	0	-2	-7.5	15	0.333333333333333	32.7	0.683105521056558	0
YBR142W	2.88817949391832	0	0	-9.4	48	0.395833333333333	24	1.14344132835875	0
YBR143C	2.64048143697042	0	-0.6	-2.8	37	0.405405405405405	23.5	2.04723153167981	1
YBR145W	2.54530711646582	0	0	-1.5	42	0.380952380952381	36.7	0.858130918756622	0
YBR146W	2.44404479591808	0	-4.4	-13	44	0.363636363636364	28.5	2.02823421854556	1
YBR147W	2.47129171105894	NA	-1.5	NA	NA	NA	47.6	2.04244694512458	1
YBR148W	2.78461729263288	NA	0	NA	NA	NA	NA	3.62184208574141	1
YBR149W	2.53655844257153	0	-4.6	-6	70	0.385714285714286	26.8	1.86647917042626	1
YBR151W	2.4996870826184	0	-5.4	-9.3	147	0.360544217687075	26.1	1.97816432537879	1
YBR152W	2.46389298898591	NA	-1.3	NA	NA	NA	NA	1.38044130151916	0
YBR153W	2.38738982633873	NA	0	NA	NA	NA	NA	1.14012524341156	0
YBR154C	2.33243845991561	0	-0.2	-6.8	92	0.358695652173913	30.3	1.49237718754527	0
YBR155W	2.5854607295085	NA	-1.3	NA	NA	NA	NA	1.56008207378017	1
YBR156C	2.84385542262316	0	-3.2	-11.7	38	0.394736842105263	29.6	1.60804504531544	1
YBR157C	2.40654018043396	14	-1.2	-9.6	830	0.42289156626506	28.9	0.542390791114616	0
