"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	405	0	1.0181	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	404	0	1.0204	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	403	0	1.0236	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	402	0	1.0275	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	401	0	1.0267	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	400	0	1.0221	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	399	0	1.0233	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	398	0	1.0236	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	397	0	1.0274	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	396	0	1.0349	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	395	0	1.0325	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	394	0	1.0309	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	393	0	1.0301	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	392	0	1.0333	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	391	0	1.0376	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	390	0	1.0351	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	389	0	1.0357	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	388	0	1.0251	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	387	0	1.0283	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	386	0	1.0298	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	385	0	1.0301	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	384	0	1.031	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	383	0	1.0375	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	382	0	1.0343	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	381	0	1.0313	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	380	0	1.0339	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	379	0	1.0382	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	378	0	1.0399	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	377	0	1.0365	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	376	0	1.0317	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	375	0	1.0357	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	374	0	1.0324	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	373	0	1.0223	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	372	0	1.0237	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	371	0	1.0248	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	370	0	1.0166	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	369	0	1.0162	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	368	0	1.0176	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	367	0	1.0108	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	366	0	1.0101	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	365	0	1.0139	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	364	0	1.0135	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	363	0	1.0202	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	362	0	1.02	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	361	0	1.0244	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	360	0	1.0246	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	359	0	1.0198	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	358	0	1.0177	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	357	0	1.0185	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	356	0	1.0224	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	355	0	1.0217	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	354	0	1.0217	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	353	0	1.0213	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	352	0	1.0151	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	351	0	1.0139	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	350	0	1.0132	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	349	0	1.0104	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	348	0	1.0197	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	347	0	1.0202	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	346	0	1.0166	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	345	0	1.0184	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	344	0	1.0198	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	343	0	1.0196	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	342	0	1.0229	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	341	0	1.0227	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	340	0	1.0227	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	339	0	1.0197	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	338	0	1.0174	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	337	0	1.0149	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	336	0	1.0182	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	335	0	1.0181	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	334	0	1.0197	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	333	0	1.022	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	332	0	1.0266	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	331	0	1.0251	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	330	0	1.0248	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	329	0	1.0278	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	328	0	1.0297	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	327	0	1.0324	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	326	0	1.0318	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	325	0	1.0336	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	324	0	1.0312	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	323	0	1.0316	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	322	0	1.0282	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	321	0	1.0302	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	320	0	1.031	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	319	0	1.0324	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	318	0	1.0262	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	317	0	1.0264	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	316	0	1.0225	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	315	0	1.024	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	314	0	1.0263	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	313	0	1.0242	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	312	0	1.0277	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	311	0	1.0293	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	310	0	1.029	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	309	0	1.0275	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	308	0	1.0275	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	307	0	1.0268	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	306	0	1.0268	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	305	0	1.0273	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	304	0	1.0235	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	303	0	1.0229	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	302	0	1.0212	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	301	0	1.0231	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	300	0	1.0258	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	299	0	1.0295	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	298	0	1.0242	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	297	0	1.0289	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	296	0	1.025	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	295	0	1.0229	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	294	0	1.0235	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	293	0	1.0271	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	292	0	1.0271	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	291	0	1.0235	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	290	0	1.0252	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	289	0	1.0219	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	288	0	1.0224	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	287	0	1.0246	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	286	0	1.029	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	285	0	1.0305	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	284	0	1.0278	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	283	0	1.026	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	282	0	1.0297	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	281	0	1.0277	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	280	0	1.026	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	279	0	1.0244	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	278	0	1.0273	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	277	0	1.0233	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	276	0	1.0271	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	275	0	1.0336	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	274	0	1.038	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	273	0	1.0399	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	272	0	1.0419	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	271	0	1.0402	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	270	0	1.0351	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	269	0	1.0384	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	268	0	1.0349	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	267	0	1.0394	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	266	0	1.0423	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	265	0	1.0406	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	264	0	1.0422	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	263	0	1.0434	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	262	0	1.0438	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	261	0	1.0483	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	260	0	1.0452	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	259	0	1.043	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	258	0	1.044	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	257	0	1.0477	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	256	0	1.0437	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	255	0	1.0425	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	254	0	1.046	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	253	0	1.0421	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	252	0	1.0435	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	251	0	1.0456	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	250	0	1.0477	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	249	0	1.0489	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	248	0	1.0473	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	247	0	1.0464	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	246	0	1.0461	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	245	0	1.0398	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	244	0	1.0382	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	243	0	1.0425	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	242	0	1.0445	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	241	0	1.0468	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	240	0	1.048	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	239	0	1.0495	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	238	0	1.0519	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	237	0	1.0563	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	236	0	1.0541	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	235	0	1.0483	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	234	0	1.0495	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	233	0	1.0477	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	232	0	1.0488	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	231	0	1.0522	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	230	0	1.0491	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	229	0	1.0485	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	228	0	1.0466	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	227	0	1.0496	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	226	0	1.0497	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	225	0	1.0531	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	224	0	1.0577	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	223	0	1.055	0	100	"mRNA"
"2012"	"Brar"	"mRNA_V_tp_traditional_tc"	222	0	1.0584	0	100	"mRNA"
