ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	Data	Corr
YAL030W	2.06818586174616	0	-3.1	-11	23	0.347826086956522	24.2	2.12342572239633	1
YAL031C	2.88081359228079	NA	-0.2	NA	NA	NA	28.5	1.2787537091037	1
YAL032C	2.57863920996807	0	-5.7	-5	21	0.333333333333333	37.4	1.58676632943787	1
YAL033W	2.2380461031288	NA	0	NA	NA	NA	27.7	1.97145782862144	1
YAL034C	2.6159500516564	NA	-1	NA	NA	NA	NA	1.16401950666848	0
YAL034W-A	2.46089784275655	0	-0.4	-9	45	0.377777777777778	30.1	1.23272184230424	0
YAL035W	3.00086772153123	0	-0.7	-4	27	0.37037037037037	21.4	2.42906186404496	1
YAL036C	2.56702636615906	NA	-2.6	NA	NA	NA	20.5	2.22430302662812	1
YAL037C-A	1.47712125471966	NA	-4.8	NA	NA	NA	NA	-Inf	0
YAL037W	2.42651126136458	NA	-2.1	NA	NA	NA	NA	0.839192885617391	0
YAL038W	2.69897000433602	0	0	-4	28	0.392857142857143	19	4.10379233903719	1
YAL039C	2.42975228000241	0	0	-3.2	57	0.385964912280702	32	1.70537334350976	1
YAL040C	2.76342799356294	1	0	-8.8	322	0.397515527950311	30.1	1.8904065087215	1
YAL041W	2.931457870689	0	-0.9	-13.7	33	0.393939393939394	21.1	1.61222066108402	1
YAL042W	2.61804809671209	0	0	-11.7	17	0.294117647058824	26.9	2.22583620981108	1
YAL043C	2.89486965674525	NA	0	NA	NA	NA	3.3	1.75598415028672	1
YAL044C	2.23044892137827	0	0	-7.3	10	0.5	25.3	2.99097119531834	1
YAL044W-A	2.04139268515822	0	0	-12.7	2	1	34.2	2.19509117797426	1
YAL046C	2.07188200730613	NA	0	NA	NA	NA	NA	1.94569121385679	1
YAL047C	2.79379038469082	NA	0	NA	NA	NA	NA	1.09596551691454	0
YAL048C	2.8208579894397	0	-4	-13.2	2	1	NA	1.18188050427202	1
YAL049C	2.39093510710338	NA	0	NA	NA	NA	27.5	2.09790550993829	1
YAL051W	3.01994668167884	0	-0.3	-8.8	26	0.384615384615385	33	1.36785798340562	1
YAL053W	2.89376176205794	NA	0	NA	NA	NA	29.3	2.09609429725416	1
YAL054C	2.85308952985187	NA	-0.4	NA	NA	NA	NA	0.331966671125991	0
YAL055W	2.25527250510331	0	0	-3.4	1	1	30.4	1.50342041237974	0
YAL056W	2.94448267215017	NA	0	NA	NA	NA	22.9	1.37546651104785	1
YAL058W	2.70070371714502	NA	0	NA	NA	NA	28.8	1.53456050236285	1
YAL059W	2.32633586092875	NA	-1.9	NA	NA	NA	NA	1.93568401823272	1
YAL060W	2.58206336291171	NA	-2.1	NA	NA	NA	NA	1.96245803833612	1
YAL061W	2.62013605497376	NA	-1	NA	NA	NA	NA	1.21911657957896	0
YAL067C	2.77305469336426	NA	0	NA	NA	NA	NA	-0.192061264110457	0
YAR002C-A	2.34044411484012	NA	-0.3	NA	NA	NA	NA	2.65953898454651	1
YAR002W	2.73158876518674	0	-1.1	-3.9	43	0.372093023255814	25.1	1.86245728065256	1
YAR003W	2.62940959910272	0	0	-11.5	86	0.383720930232558	35.3	1.5597382230537	1
YAR007C	2.79309160017658	NA	0	NA	NA	NA	27	1.85538426096928	1
YAR008W	2.43933269383026	NA	-2.2	NA	NA	NA	28.2	1.36702647725878	0
YAR014C	2.85064623518307	0	-4.7	-11.8	151	0.357615894039735	33.9	1.66679246356843	1
YAR015W	2.48572142648158	0	0	-12.6	104	0.336538461538462	27.4	2.2847627820584	1
YAR018C	2.63848925695464	NA	-3.3	NA	NA	NA	NA	1.82657987632677	1
YAR019C	2.98855895687862	0	-2	-10.3	34	0.382352941176471	20.6	1.27834487365301	1
YAR023C	2.25285303097989	NA	-2.2	NA	NA	NA	57	0.426453076726646	0
YAR027W	2.37106786227174	NA	0	NA	NA	NA	NA	2.04346383845585	1
YAR028W	2.36921585741014	NA	-4.5	NA	NA	NA	32.4	1.92363922208651	1
YAR029W	1.86923171973098	NA	0	NA	NA	NA	NA	-Inf	0
YAR035W	2.83695673705955	NA	0	NA	NA	NA	NA	0.54729655429147	0
YAR042W	3.07481644064517	NA	0	NA	NA	NA	NA	1.56267293929272	1
YBL001C	2.01703333929878	0	-2.1	-9.2	62	0.403225806451613	20.2	2.84522689678183	1
YBL002W	2.11727129565576	0	0	-2.8	24	0.333333333333333	24.7	2.89552922139344	1
YBL004W	3.39672227850377	NA	-0.4	NA	NA	NA	22.5	1.79257014490985	1
YBL005W	2.98944981766669	NA	-3	NA	NA	NA	41.1	1.13194371793531	1
YBL006C	2.25527250510331	NA	-2.2	NA	NA	NA	30.8	2.04748845673002	1
YBL007C	3.0948203803548	0	-1.4	-11.9	50	0.42	28.5	1.85415875287453	1
YBL008W	2.92427928606188	NA	-4.6	NA	NA	NA	26.1	1.11759651455857	1
YBL008W-A	1.89762709129044	NA	-3.3	NA	NA	NA	NA	1.31124054896799	0
YBL009W	2.82994669594164	1	-2.2	-10.5	38	0.394736842105263	32.1	1.47404273037956	1
YBL010C	2.44715803134222	0	-1.4	-14.4	3	0.666666666666667	20.7	1.52445477228218	1
YBL011W	2.88024177589548	1	-1.9	-9.7	102	0.343137254901961	19.2	1.51179211236734	1
YBL013W	2.60314437262018	0	-0.1	-3.5	67	0.388059701492537	4.7	1.18527619568066	0
YBL014C	2.95133751879592	NA	-2.4	NA	NA	NA	NA	0.982625294337629	1
YBL015W	2.72098574415374	0	0	-4.3	93	0.354838709677419	21.5	1.74873270711913	1
YBL016W	2.54777470538782	NA	0	NA	NA	NA	NA	1.94777336197818	1
YBL017C	3.19838213000829	NA	-1.2	NA	NA	NA	NA	1.87248613613735	1
YBL018C	2.12385164096709	1	-0.1	-9.6	34	0.382352941176471	27.9	1.89017485228789	1
YBL019W	2.7160033436348	0	-2.4	-13.3	33	0.393939393939394	35.3	0.998989167334183	0
YBL020W	2.75891189239797	0	-1.5	-9.5	56	0.392857142857143	40.4	1.53769206744973	1
YBL021C	2.15836249209525	0	-1.7	-7.1	48	0.395833333333333	32.1	1.70932469786103	0
YBL022C	3.0542299098634	0	-1.3	-11.9	120	0.358333333333333	19.7	1.67443132290565	1
YBL023C	2.93851972517649	NA	0	NA	NA	NA	NA	1.66744082190748	1
YBL024W	2.83505610172012	NA	-1.6	NA	NA	NA	28.7	2.24167432369218	1
YBL025W	2.16136800223497	0	0	-5.1	49	0.408163265306122	NA	1.7268333835859	1
YBL026W	1.97772360528885	NA	-1.7	NA	NA	NA	30.5	2.46068333286912	1
YBL028C	2.02530586526477	0	-1.4	-6.9	28	0.392857142857143	30	2.24989983912036	1
YBL029C-A	1.9731278535997	1	0	-7.6	118	0.355932203389831	24.3	2.17910307259013	1
YBL029W	2.57518784492766	NA	0	NA	NA	NA	6.1	1.18464372787679	0
YBL030C	2.50242711998443	0	-0.7	-3.9	141	0.354609929078014	23.3	3.07431389398143	1
YBL031W	2.52891670027765	0	0	-9.8	31	0.419354838709677	37.4	1.36543010814085	0
YBL032W	2.58092497567562	NA	0	NA	NA	NA	21.4	2.05796998692254	1
YBL033C	2.53781909507327	0	0	-1.5	29	0.379310344827586	27.6	1.84315875746952	1
YBL034C	3.17983892802319	NA	-6.4	NA	NA	NA	NA	1.21911485888186	1
YBL035C	2.8481891169914	NA	-1.6	NA	NA	NA	29.1	1.46708830049954	1
YBL036C	2.40993312333129	0	-2.4	-6.2	17	0.294117647058824	32.9	2.25617982936408	1
YBL037W	3.01072386539177	NA	-0.6	NA	NA	NA	21.1	1.5327500690004	1
YBL038W	2.3654879848909	0	-1.6	-10.2	75	0.373333333333333	25.9	1.95833846230242	1
YBL039C	2.76267856372744	NA	0	NA	NA	NA	27.6	2.46475827510774	1
YBL039W-B	1.77085201164214	0	-0.5	-11.4	73	0.383561643835616	44.2	1.66836909361216	0
YBL040C	2.34044411484012	0	-2.1	-7.4	29	0.379310344827586	24	2.39682428662474	1
YBL041W	2.38201704257487	0	-0.4	-8	32	0.40625	33.5	2.4241829797117	1
YBL042C	2.8055008581584	0	-1.6	-6.4	57	0.385964912280702	23.7	2.02676808375552	1
YBL043W	2.40993312333129	NA	-3	NA	NA	NA	NA	0.757869275574482	0
YBL044W	2.08635983067475	NA	-3.9	NA	NA	NA	NA	-Inf	0
YBL045C	2.65991620006985	0	0	-8	98	0.357142857142857	24.5	2.5459472934888	1
YBL046W	2.64443858946784	0	-1.3	-8.5	9	0.555555555555556	23.6	1.51226550074602	1
YBL047C	3.14019367857863	NA	0	NA	NA	NA	NA	2.05472501098197	1
YBL049W	2.13987908640124	0	-2.1	-6.2	206	0.378640776699029	27.3	1.38891120399037	0
YBL050W	2.46538285144842	0	-1.4	-7.2	68	0.382352941176471	29.8	2.13696521017098	1
YBL051C	2.82477646247555	0	-0.3	-8.6	64	0.40625	26	1.88465680046951	1
YBL052C	2.91960102378411	NA	-1.4	NA	NA	NA	30.1	1.05691654620156	1
YBL054W	2.72015930340596	NA	-0.4	NA	NA	NA	NA	1.50602946229849	1
YBL055C	2.62117628177504	NA	0	NA	NA	NA	1.3	1.67087819360486	1
YBL056W	2.67024585307412	NA	0	NA	NA	NA	0.3	2.08077430325522	1
YBL057C	2.31806333496276	NA	-2.1	NA	NA	NA	NA	1.93168862485915	1
YBL058W	2.62634036737504	0	0	-9.3	42	0.380952380952381	29.5	2.17088693672332	1
YBL059C-A	2.03742649794062	NA	0	NA	NA	NA	NA	1.86178787645476	1
YBL059W	2.28555730900777	NA	-2.4	NA	NA	NA	26.9	1.51038388483583	0
YBL060W	2.83695673705955	NA	-0.2	NA	NA	NA	36.9	1.17702797221729	1
YBL061C	2.84260923961056	0	0	-8.6	101	0.346534653465347	23.4	1.6557204390332	1
YBL063W	3.04571405894087	0	-1.4	-10.5	18	0.277777777777778	27.6	0.972214207736967	1
YBL064C	2.41664050733828	0	-0.3	-8.8	13	0.384615384615385	26.8	2.16931583331273	1
YBL066C	3.05994188806195	1	-3.4	-11.6	68	0.382352941176471	26.6	1.30977967398446	1
YBL067C	2.8733206018154	0	-3.2	-8.9	268	0.369402985074627	34.8	1.49068467232608	1
YBL068W	2.51321760006794	NA	-1.5	NA	NA	NA	30.1	2.0172007190278	1
YBL069W	2.63245729218472	NA	-1.8	NA	NA	NA	34.1	1.69989588977647	1
YBL071C-B	1.50514997831991	NA	-1.6	NA	NA	NA	NA	1.50785957690949	0
YBL071W-A	1.91381385238372	0	-0.2	-4.6	44	0.363636363636364	37	2.33125449012999	1
YBL074C	2.55022835305509	0	-2.8	-9.2	15	0.333333333333333	NA	1.42081758265382	1
YBL075C	2.81224469680037	NA	-0.2	NA	NA	NA	43.1	0.724016885934582	0
YBL076C	3.03019478535675	0	-1.1	-9.3	18	0.277777777777778	21	2.71459927255688	1
YBL078C	2.06818586174616	NA	0	NA	NA	NA	6.5	2.01519267929089	1
YBL079W	3.17666993266815	0	-0.3	-9.7	95	0.357894736842105	25.8	1.74802845980743	1
YBL080C	2.73319726510657	0	-1.2	-12	17	0.294117647058824	30.3	1.2445965090756	1
YBL082C	2.66086547800387	NA	0	NA	NA	NA	33	1.54673116699333	1
YBL085W	2.9912260756925	0	0	-4.3	209	0.382775119617225	19.3	1.51530000699391	1
YBL086C	2.66838591669	NA	-2.2	NA	NA	NA	NA	1.45345192385511	1
YBL088C	3.4451369687133	NA	0	NA	NA	NA	42.1	0.659409629363255	1
YBL089W	2.66181268553726	NA	-1.7	NA	NA	NA	NA	1.47999989868988	1
YBL090W	2.24797326636181	0	0	-6.3	32	0.40625	32.2	1.82449024885352	1
YBL091C	2.62428209583567	0	-7.4	-8.6	32	0.40625	26.6	2.16407531968044	1
YBL091C-A	2.24303804868629	0	0	-10.9	14	0.357142857142857	25	1.47681601844285	0
YBL092W	2.11394335230684	10	0	-5.6	366	0.407103825136612	19.4	3.94979560313234	1
YBL093C	2.34242268082221	0	0	-5.7	81	0.37037037037037	31.1	1.91203455332218	1
YBL095W	2.43136376415899	2	-2.3	-7.4	45	0.377777777777778	38.9	1.29200119098232	0
YBL097W	2.87737134586977	NA	-1.7	NA	NA	NA	NA	1.33963306719706	1
YBL098W	2.66275783168157	0	-4.2	-11.8	31	0.419354838709677	26.3	1.39193765862056	1
YBL099W	2.73639650227664	NA	0	NA	NA	NA	0.8	2.96004958956848	1
YBL101C	3.04805317311561	NA	-4.2	NA	NA	NA	NA	1.51167366303294	1
YBL102W	2.33243845991561	0	0	-13	107	0.327102803738318	26.5	2.11653436694708	1
YBL103C	2.68663626926229	NA	-3.7	NA	NA	NA	0	1.52521955541179	1
YBL104C	3.01619735351244	0	0	-10.8	26	0.384615384615385	23.7	1.35286609980573	1
YBL105C	3.06107532362979	NA	0	NA	NA	NA	NA	1.59759431135439	1
YBL106C	3.00432137378264	NA	0	NA	NA	NA	19.5	0.660782970913141	0
YBL107C	2.29225607135648	0	0	-7.9	1	1	32.7	1.7227089591687	1
YBR001C	2.89209460269048	NA	-1.8	NA	NA	NA	NA	1.50019059470593	1
YBR002C	2.45636603312904	0	0	-10.3	1	1	29.5	1.82246605896168	1
YBR003W	2.67486114073781	0	-6.9	-14.7	30	0.4	21.4	1.67642939316494	1
YBR004C	2.63648789635337	0	0	-6.6	17	0.294117647058824	36.5	1.67786308502209	1
YBR005W	2.32837960343874	0	0	-5.8	36	0.416666666666667	37.7	1.94233268557513	1
YBR006W	2.69635638873333	NA	0	NA	NA	NA	NA	1.33464747364217	1
YBR007C	2.8668778143375	NA	-4.6	NA	NA	NA	23.1	1.3220926193738	1
YBR008C	2.73878055848437	4	-2.3	-8.4	219	0.378995433789954	52.6	0.209215820665866	0
YBR011C	2.45788189673399	0	-0.7	-4.2	32	0.40625	29.9	3.35010038734899	1
YBR013C	2.11058971029925	NA	-1.3	NA	NA	NA	NA	1.90193975632079	1
YBR014C	2.30749603791321	NA	-0.8	NA	NA	NA	NA	2.19410152054205	1
YBR015C	2.77597433112937	0	0	-9.4	94	0.361702127659574	26.1	2.20879099042307	1
YBR016W	2.10720996964787	NA	-0.6	NA	NA	NA	26.7	2.48058626417063	1
YBR017C	2.96284268120124	NA	-1.9	NA	NA	NA	29.2	1.99589941253474	1
YBR018C	2.56348108539441	NA	-1	NA	NA	NA	NA	-Inf	0
YBR019C	2.84447717574568	NA	-1.9	NA	NA	NA	NA	-0.261679603070289	0
YBR020W	2.72263392253381	NA	-0.4	NA	NA	NA	NA	0.334021643889226	0
YBR021W	2.80140371001736	NA	-4.3	NA	NA	NA	NA	1.51540695193263	1
YBR022W	2.24797326636181	0	-0.5	-4.3	15	0.333333333333333	33.1	1.85416091952074	1
YBR023C	3.06632592536204	NA	-2	NA	NA	NA	21.2	1.81720139210841	1
YBR024W	2.47856649559384	NA	-0.5	NA	NA	NA	19.8	1.49475187828876	1
YBR025C	2.59549622182557	0	0	-4.8	22	0.363636363636364	25.1	2.91252255546075	1
YBR026C	2.57978359661681	0	0	-3.2	4	0.75	26.6	2.09726782187058	1
YBR028C	2.72015930340596	1	-5.5	-8.6	101	0.346534653465347	33.1	1.61770626823895	1
YBR029C	2.65991620006985	0	0	-8.8	81	0.37037037037037	36.8	2.1514002277141	1
YBR030W	2.7419390777292	2	0	-12.7	90	0.366666666666667	36.2	1.39447591530174	1
YBR033W	2.96331551138611	NA	-0.2	NA	NA	NA	NA	0.0478787610038021	0
YBR034C	2.54157924394658	0	0	-4.7	30	0.4	22.9	2.2624347647836	1
YBR035C	2.35793484700045	0	-1.7	-8	28	0.392857142857143	27.2	2.47084489145866	1
YBR036C	2.61278385671974	NA	0	NA	NA	NA	27.5	2.3861883456549	1
YBR037C	2.46982201597816	NA	0	NA	NA	NA	31.9	1.68291741612739	1
YBR038W	2.98362628712453	0	0	-7.2	38	0.394736842105263	30.4	2.05220196361271	1
YBR039W	2.49276038902684	0	-1	-9	88	0.375	26.2	2.81637948201819	1
YBR040W	2.47421626407626	NA	0	NA	NA	NA	NA	-0.381940807651771	0
YBR041W	2.82542611776782	0	0	-3.6	54	0.407407407407407	22.9	1.93780829160869	1
YBR042C	2.59879050676312	NA	-3.9	NA	NA	NA	34.2	1.67535066420325	1
YBR043C	2.83821922190763	2	-4	-8.3	150	0.353333333333333	46.2	1.11856867734596	1
YBR044C	2.75739602879302	NA	-1.7	NA	NA	NA	35.8	1.24366757869519	1
YBR045C	2.8055008581584	NA	-4	NA	NA	NA	NA	-0.0987131819450767	0
YBR046C	2.52374646681156	0	-0.3	-1.6	32	0.40625	24.3	1.76414004518304	1
YBR047W	2.24303804868629	1	-4.3	-7.4	54	0.407407407407407	33.1	0.833363341956667	0
YBR049C	2.90848501887865	0	0	-4.8	150	0.353333333333333	26.2	1.7463542112079	1
YBR050C	2.52891670027765	3	0	-10.1	179	0.385474860335196	38	-0.433910441312732	0
YBR052C	2.32221929473392	0	0	-0.3	65	0.4	38.2	2.25606661148651	1
YBR053C	2.55388302664387	0	-1.5	-10.4	13	0.384615384615385	32.9	1.84329487107724	1
YBR054W	2.53655844257153	0	-0.5	-1.5	315	0.393650793650794	29.1	2.87456441654148	1
YBR055C	2.95375969173323	NA	0	NA	NA	NA	28.2	1.41662361695617	1
YBR056W	2.69983772586725	0	0	-2.2	38	0.394736842105263	24.7	1.8218154794075	1
YBR057C	2.56348108539441	NA	-2.6	NA	NA	NA	32.5	1.67610409883844	1
YBR058C	2.8926510338773	0	-2.3	-7.4	23	0.347826086956522	25.5	1.75316458682564	1
YBR058C-A	1.90308998699194	0	-0.3	-3.5	45	0.377777777777778	31	2.5667958357881	1
YBR059C	3.04453976039241	0	-1.2	-9.1	151	0.357615894039735	25.8	1.71030837774228	1
YBR060C	2.79239168949825	NA	-3	NA	NA	NA	35.5	1.46121693205395	1
YBR061C	2.49136169383427	0	0	-2.9	8	0.625	26.1	1.94619738463891	1
YBR062C	2.25527250510331	NA	0	NA	NA	NA	NA	1.58560716856709	0
YBR063C	2.60638136511061	NA	0	NA	NA	NA	NA	0.395061818730126	0
YBR065C	2.56110138364906	0	0	-3.6	32	0.40625	18.3	1.47984775488664	1
YBR066C	2.34242268082221	NA	0	NA	NA	NA	31.1	1.73299891361972	1
YBR067C	2.32221929473392	NA	0	NA	NA	NA	28.1	3.27133528445256	1
YBR068C	2.78461729263288	0	-0.2	-14.4	15	0.333333333333333	31.8	2.31956691402495	1
YBR069C	2.79169064902012	0	0	-11	106	0.330188679245283	30.8	2.05304318309454	1
YBR070C	2.3747483460101	0	-3.6	-13.9	22	0.363636363636364	34.5	1.86393487425878	1
YBR071W	2.32428245529769	0	-1.1	-3.5	73	0.383561643835616	39	1.94045407090954	1
YBR072C-A	1.72427586960079	NA	-0.4	NA	NA	NA	NA	0.750006155254906	0
YBR072W	2.33041377334919	0	0	-2.8	75	0.373333333333333	24.3	1.9782343739154	1
YBR073W	2.98136550907854	NA	-3.2	NA	NA	NA	NA	1.73983767508021	1
YBR074W	2.98944981766669	0	0	-8.2	6	0.666666666666667	27.1	1.86651830111656	1
YBR076W	2.54900326202579	NA	-1.5	NA	NA	NA	NA	0.148986390728221	0
YBR077C	2.20951501454263	NA	-2.1	NA	NA	NA	NA	2.19630485686913	1
YBR078W	2.63245729218472	0	-0.1	-3.5	177	0.389830508474576	23.8	3.2721966955423	1
YBR079C	2.98407703390283	0	0	-8.1	26	0.384615384615385	21.6	2.53177942272552	1
YBR080C	2.87966920563205	0	-0.4	-11.3	1	1	25.7	1.98570695532598	1
YBR081C	3.12450422483428	NA	0	NA	NA	NA	23.6	1.38220465530725	1
YBR082C	2.17026171539496	0	0	-1.8	50	0.42	26.8	2.99097119531834	1
YBR083W	2.68663626926229	0	0	-7.8	34	0.382352941176471	36.1	1.80201967145127	1
YBR084W	2.98900461569854	0	0	-22.6	15	0.333333333333333	24.8	2.33886672500107	1
YBR085C-A	1.92941892571429	NA	0	NA	NA	NA	33.8	2.87140991102695	1
YBR085W	2.48713837547719	NA	-3.7	NA	NA	NA	27.3	0.861084461841599	0
YBR086C	2.97589113640179	1	-2.1	-12.3	304	0.388157894736842	22.3	2.11379950682724	1
YBR087W	2.54900326202579	0	0	-8	12	0.416666666666667	31.7	1.99253060267386	1
YBR088C	2.41161970596323	0	0	-1.8	41	0.390243902439024	23.2	2.25229181987684	1
YBR091C	2.03742649794062	0	-0.1	-7.2	42	0.380952380952381	31.2	1.98047766378606	1
YBR094W	2.8767949762007	NA	-0.2	NA	NA	NA	33.2	1.68445211373763	1
YBR095C	2.63346845557959	0	-3.1	-15.8	41	0.390243902439024	29.6	1.58977802924858	1
YBR096W	2.36172783601759	0	0	-4.3	63	0.412698412698413	30.8	2.38561215245258	1
YBR097W	3.16256440652302	NA	-1.1	NA	NA	NA	30.2	1.16323953092584	1
YBR098W	2.8394780473742	0	-1.3	-8.7	13	0.384615384615385	30.9	0.998474952303267	0
YBR101C	2.46239799789896	0	0	-6	73	0.383561643835616	28.8	1.92149943065722	1
YBR102C	2.8767949762007	1	0	-3.9	79	0.367088607594937	31.3	1.50836085468195	1
YBR103W	2.72835378202123	NA	-4.6	NA	NA	NA	12.7	1.47114320154262	1
YBR104W	2.51719589794997	1	-1.5	-6.6	89	0.370786516853933	29.6	1.69119578256409	1
YBR105C	2.55870857053317	0	0	-5.9	24	0.333333333333333	34.8	1.76553955988497	1
YBR106W	2.27415784926368	0	-0.7	-0.8	40	0.4	26.4	3.04341070318646	1
YBR107C	2.38916608436453	NA	-3.5	NA	NA	NA	46.5	1.28922613692754	0
YBR108W	2.97634997900327	NA	0	NA	NA	NA	29.8	1.42201770633816	1
YBR109C	2.16731733474818	NA	0	NA	NA	NA	27.7	2.86384516819118	1
YBR110W	2.65224634100332	NA	-2.8	NA	NA	NA	NA	1.72429658470536	1
YBR111C	2.36361197989214	NA	0	NA	NA	NA	1.9	2.40598950363723	1
YBR111W-A	1.98227123303957	NA	-3.8	NA	NA	NA	NA	2.08530378543858	1
YBR114W	2.89762709129044	0	-1.2	-9.8	79	0.367088607594937	32.7	1.11770083954452	1
YBR115C	3.14363923527454	NA	-2	NA	NA	NA	NA	1.95788438573314	1
YBR117C	2.83314711191279	NA	0	NA	NA	NA	NA	0.226504467746936	0
YBR119W	2.47421626407626	0	0	-3.9	38	0.394736842105263	26.6	1.54233847841011	1
YBR120C	2.20951501454263	NA	-1.5	NA	NA	NA	24.9	1.67677975359638	1
YBR121C	2.82412583391655	0	-1.6	-9.8	165	0.381818181818182	22.3	2.78621550459784	1
YBR122C	2.24797326636181	NA	-3	NA	NA	NA	NA	1.91876016569536	1
YBR123C	2.81224469680037	NA	-1	NA	NA	NA	29.6	1.45997045652377	1
YBR125C	2.59439255037543	0	-3.1	-8.9	189	0.391534391534392	36.2	1.63381307225485	1
YBR126C	2.69460519893357	0	0	-8.1	108	0.324074074074074	31.5	2.33275038145783	1
YBR127C	2.71349054309394	0	-2	-10	65	0.4	24.2	3.02722893801971	1
YBR128C	2.53655844257153	NA	-4.9	NA	NA	NA	30.6	0.939015167587353	0
YBR129C	2.51587384371168	NA	-1.1	NA	NA	NA	32.5	1.52299332003854	1
YBR130C	2.62838893005031	0	-2.9	-12	61	0.409836065573771	28.5	1.75637261738124	1
YBR131W	2.84757265914211	1	0	-8.6	31	0.419354838709677	NA	1.24494723129525	1
YBR132C	2.77524625974024	NA	-0.8	NA	NA	NA	NA	1.4185907910356	1
YBR133C	2.91750550955255	NA	-1	NA	NA	NA	32	1.55709496251406	1
YBR135W	2.17609125905568	0	0	-11.8	105	0.333333333333333	23.8	2.32219597633907	1
YBR136W	3.37438169805088	NA	-1.1	NA	NA	NA	23.3	1.08287452451846	1
YBR137W	2.25285303097989	NA	-0.3	NA	NA	NA	NA	2.04450117343874	1
YBR138C	2.71933128698373	NA	-1.6	NA	NA	NA	NA	1.56195728406433	1
YBR139W	2.70586371228392	NA	0	NA	NA	NA	14.7	2.32748432931226	1
YBR140C	3.49023948524629	NA	0	NA	NA	NA	NA	1.31794097446139	1
YBR141C	2.52762990087134	0	-2	-7.5	15	0.333333333333333	32.7	1.39982471545119	1
YBR142W	2.88817949391832	0	0	-9.4	48	0.395833333333333	24	1.77597332782919	1
YBR143C	2.64048143697042	0	-0.6	-2.8	37	0.405405405405405	23.5	2.71202609242286	1
YBR145W	2.54530711646582	0	0	-1.5	42	0.380952380952381	36.7	0.948395682878145	0
YBR146W	2.44404479591808	0	-4.4	-13	44	0.363636363636364	28.5	1.85609393617586	1
YBR147W	2.47129171105894	NA	-1.5	NA	NA	NA	47.6	1.3532221080902	0
YBR148W	2.78461729263288	NA	0	NA	NA	NA	NA	0.465694949703189	0
YBR149W	2.53655844257153	0	-4.6	-6	70	0.385714285714286	26.8	2.4877116161197	1
YBR151W	2.4996870826184	0	-5.4	-9.3	147	0.360544217687075	26.1	1.92431441870812	1
YBR152W	2.46389298898591	NA	-1.3	NA	NA	NA	NA	1.2999273435561	0
YBR153W	2.38738982633873	NA	0	NA	NA	NA	NA	1.55108278230552	1
YBR154C	2.33243845991561	0	-0.2	-6.8	92	0.358695652173913	30.3	2.50155477690753	1
YBR155W	2.5854607295085	NA	-1.3	NA	NA	NA	NA	1.72155915427804	1
YBR156C	2.84385542262316	0	-3.2	-11.7	38	0.394736842105263	29.6	1.23493425922526	1
YBR157C	2.40654018043396	14	-1.2	-9.6	830	0.42289156626506	28.9	1.09684692587714	0
