"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL053W"	783	NA	0	NA	NA	NA	29.3	12.299
"YAL054C"	713	NA	-0.4	NA	NA	NA	NA	865.023
"YAL055W"	180	0	0	-3.4	1	1	30.4	165.253
"YAL056W"	880	NA	0	NA	NA	NA	22.9	7.154
"YAL058W"	502	NA	0	NA	NA	NA	28.8	9.069
"YAL059W"	212	NA	-1.9	NA	NA	NA	NA	16.831
"YAL060W"	382	NA	-2.1	NA	NA	NA	NA	37.543
"YAL061W"	417	NA	-1	NA	NA	NA	NA	208.062
"YAL067C"	593	NA	0	NA	NA	NA	NA	42.786
"YAR002C-A"	219	NA	-0.3	NA	NA	NA	NA	272.182
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	23.857
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	109.161
"YAR007C"	621	NA	0	NA	NA	NA	27	65.72
"YAR008W"	275	NA	-2.2	NA	NA	NA	28.2	4.398
"YAR014C"	709	0	-4.7	-11.8	151	0.357615894039735	33.9	11.786
"YAR015W"	306	0	0	-12.6	104	0.336538461538462	27.4	71.566
"YAR018C"	435	NA	-3.3	NA	NA	NA	NA	17.042
"YAR019C"	974	0	-2	-10.3	34	0.382352941176471	20.6	10.791
"YAR023C"	179	NA	-2.2	NA	NA	NA	57	15.298
"YAR027W"	235	NA	0	NA	NA	NA	NA	15.293
"YAR028W"	234	NA	-4.5	NA	NA	NA	32.4	151.831
"YAR029W"	74	NA	0	NA	NA	NA	NA	0
"YAR035W"	687	NA	0	NA	NA	NA	NA	115.466
"YAR042W"	1188	NA	0	NA	NA	NA	NA	62.831
"YBL001C"	104	0	-2.1	-9.2	62	0.403225806451613	20.2	148.843
"YBL002W"	131	0	0	-2.8	24	0.333333333333333	24.7	150.587
"YBL004W"	2493	NA	-0.4	NA	NA	NA	22.5	8.52
"YBL005W"	976	NA	-3	NA	NA	NA	41.1	4.739
"YBL006C"	180	NA	-2.2	NA	NA	NA	30.8	84.801
"YBL007C"	1244	0	-1.4	-11.9	50	0.42	28.5	64.449
"YBL008W"	840	NA	-4.6	NA	NA	NA	26.1	13.478
"YBL008W-A"	79	NA	-3.3	NA	NA	NA	NA	40.23
"YBL009W"	676	1	-2.2	-10.5	38	0.394736842105263	32.1	210.521
"YBL010C"	280	0	-1.4	-14.4	3	0.666666666666667	20.7	201.802
"YBL011W"	759	1	-1.9	-9.7	102	0.343137254901961	19.2	7.167
"YBL013W"	401	0	-0.1	-3.5	67	0.388059701492537	4.7	8.191
"YBL014C"	894	NA	-2.4	NA	NA	NA	NA	0.939
"YBL015W"	526	0	0	-4.3	93	0.354838709677419	21.5	784.072
"YBL016W"	353	NA	0	NA	NA	NA	NA	46.272
"YBL017C"	1579	NA	-1.2	NA	NA	NA	NA	19.564
"YBL018C"	133	1	-0.1	-9.6	34	0.382352941176471	27.9	14.286
"YBL019W"	520	0	-2.4	-13.3	33	0.393939393939394	35.3	4.781
"YBL020W"	574	0	-1.5	-9.5	56	0.392857142857143	40.4	7.964
"YBL021C"	144	0	-1.7	-7.1	48	0.395833333333333	32.1	228.896
"YBL022C"	1133	0	-1.3	-11.9	120	0.358333333333333	19.7	129.441
"YBL023C"	868	NA	0	NA	NA	NA	NA	25.619
"YBL024W"	684	NA	-1.6	NA	NA	NA	28.7	21.971
"YBL025W"	145	0	0	-5.1	49	0.408163265306122	NA	18.516
"YBL026W"	95	NA	-1.7	NA	NA	NA	30.5	425.075
"YBL028C"	106	0	-1.4	-6.9	28	0.392857142857143	30	45.319
"YBL029C-A"	94	1	0	-7.6	118	0.355932203389831	24.3	243.439
"YBL029W"	376	NA	0	NA	NA	NA	6.1	39.205
"YBL030C"	318	0	-0.7	-3.9	141	0.354609929078014	23.3	610.775
"YBL031W"	338	0	0	-9.8	31	0.419354838709677	37.4	4.823
"YBL032W"	381	NA	0	NA	NA	NA	21.4	209.692
"YBL033C"	345	0	0	-1.5	29	0.379310344827586	27.6	126.515
"YBL034C"	1513	NA	-6.4	NA	NA	NA	NA	30.472
"YBL035C"	705	NA	-1.6	NA	NA	NA	29.1	29.035
"YBL036C"	257	0	-2.4	-6.2	17	0.294117647058824	32.9	67.191
"YBL037W"	1025	NA	-0.6	NA	NA	NA	21.1	10.674
"YBL038W"	232	0	-1.6	-10.2	75	0.373333333333333	25.9	168.529
"YBL039C"	579	NA	0	NA	NA	NA	27.6	7.179
"YBL039W-B"	59	0	-0.5	-11.4	73	0.383561643835616	44.2	175.196
"YBL040C"	219	0	-2.1	-7.4	29	0.379310344827586	24	27.218
"YBL041W"	241	0	-0.4	-8	32	0.40625	33.5	224.048
"YBL042C"	639	0	-1.6	-6.4	57	0.385964912280702	23.7	46.959
"YBL043W"	257	NA	-3	NA	NA	NA	NA	100.006
"YBL044W"	122	NA	-3.9	NA	NA	NA	NA	0
"YBL045C"	457	0	0	-8	98	0.357142857142857	24.5	371.052
"YBL046W"	441	0	-1.3	-8.5	9	0.555555555555556	23.6	27.097
"YBL047C"	1381	NA	0	NA	NA	NA	NA	43.446
"YBL049W"	138	0	-2.1	-6.2	206	0.378640776699029	27.3	525.319
"YBL050W"	292	0	-1.4	-7.2	68	0.382352941176471	29.8	620.661
"YBL051C"	668	0	-0.3	-8.6	64	0.40625	26	128.039
"YBL052C"	831	NA	-1.4	NA	NA	NA	30.1	9.081
"YBL054W"	525	NA	-0.4	NA	NA	NA	NA	12.631
"YBL055C"	418	NA	0	NA	NA	NA	1.3	6.887
"YBL056W"	468	NA	0	NA	NA	NA	0.3	167.64
"YBL057C"	208	NA	-2.1	NA	NA	NA	NA	148.464
"YBL058W"	423	0	0	-9.3	42	0.380952380952381	29.5	23.343
"YBL059C-A"	109	NA	0	NA	NA	NA	NA	78.266
"YBL059W"	193	NA	-2.4	NA	NA	NA	26.9	53.029
"YBL060W"	687	NA	-0.2	NA	NA	NA	36.9	16.408
"YBL061C"	696	0	0	-8.6	101	0.346534653465347	23.4	22.801
"YBL063W"	1111	0	-1.4	-10.5	18	0.277777777777778	27.6	16.685
"YBL064C"	261	0	-0.3	-8.8	13	0.384615384615385	26.8	209.45
"YBL066C"	1148	1	-3.4	-11.6	68	0.382352941176471	26.6	14.32
"YBL067C"	747	0	-3.2	-8.9	268	0.369402985074627	34.8	2.24
"YBL068W"	326	NA	-1.5	NA	NA	NA	30.1	31.199
"YBL069W"	429	NA	-1.8	NA	NA	NA	34.1	11.514
"YBL071C-B"	32	NA	-1.6	NA	NA	NA	NA	8.787
"YBL071W-A"	82	0	-0.2	-4.6	44	0.363636363636364	37	95.349
"YBL074C"	355	0	-2.8	-9.2	15	0.333333333333333	NA	3.452
"YBL075C"	649	NA	-0.2	NA	NA	NA	43.1	1748.627
"YBL076C"	1072	0	-1.1	-9.3	18	0.277777777777778	21	73.454
"YBL078C"	117	NA	0	NA	NA	NA	6.5	5326.686
"YBL079W"	1502	0	-0.3	-9.7	95	0.357894736842105	25.8	29.003
"YBL080C"	541	0	-1.2	-12	17	0.294117647058824	30.3	21.471
"YBL082C"	458	NA	0	NA	NA	NA	33	12.613
"YBL085W"	980	0	0	-4.3	209	0.382775119617225	19.3	3.432
"YBL086C"	466	NA	-2.2	NA	NA	NA	NA	38.983
"YBL088C"	2787	NA	0	NA	NA	NA	42.1	4.271
"YBL089W"	459	NA	-1.7	NA	NA	NA	NA	8.091
"YBL090W"	177	0	0	-6.3	32	0.40625	32.2	55.202
"YBL091C"	421	0	-7.4	-8.6	32	0.40625	26.6	28.335
"YBL091C-A"	175	0	0	-10.9	14	0.357142857142857	25	84.782
"YBL092W"	130	10	0	-5.6	366	0.407103825136612	19.4	189.517
"YBL093C"	220	0	0	-5.7	81	0.37037037037037	31.1	189.722
"YBL095W"	270	2	-2.3	-7.4	45	0.377777777777778	38.9	572.822
"YBL097W"	754	NA	-1.7	NA	NA	NA	NA	18.866
"YBL098W"	460	0	-4.2	-11.8	31	0.419354838709677	26.3	113.037
"YBL099W"	545	NA	0	NA	NA	NA	0.8	172.066
"YBL101C"	1117	NA	-4.2	NA	NA	NA	NA	156.164
"YBL102W"	215	0	0	-13	107	0.327102803738318	26.5	173.512
"YBL103C"	486	NA	-3.7	NA	NA	NA	0	72.311
"YBL104C"	1038	0	0	-10.8	26	0.384615384615385	23.7	2.838
"YBL105C"	1151	NA	0	NA	NA	NA	NA	17.579
"YBL106C"	1010	NA	0	NA	NA	NA	19.5	3.332
"YBL107C"	196	0	0	-7.9	1	1	32.7	126.68
"YBR001C"	780	NA	-1.8	NA	NA	NA	NA	118.09
"YBR002C"	286	0	0	-10.3	1	1	29.5	16.954
"YBR003W"	473	0	-6.9	-14.7	30	0.4	21.4	9.606
"YBR004C"	433	0	0	-6.6	17	0.294117647058824	36.5	9.51
"YBR005W"	213	0	0	-5.8	36	0.416666666666667	37.7	76.34
"YBR006W"	497	NA	0	NA	NA	NA	NA	110.723
"YBR007C"	736	NA	-4.6	NA	NA	NA	23.1	13.636
"YBR008C"	548	4	-2.3	-8.4	219	0.378995433789954	52.6	11.36
"YBR011C"	287	0	-0.7	-4.2	32	0.40625	29.9	499.916
"YBR013C"	129	NA	-1.3	NA	NA	NA	NA	23.485
"YBR014C"	203	NA	-0.8	NA	NA	NA	NA	149.897
"YBR015C"	597	0	0	-9.4	94	0.361702127659574	26.1	71.775
"YBR016W"	128	NA	-0.6	NA	NA	NA	26.7	206.917
"YBR017C"	918	NA	-1.9	NA	NA	NA	29.2	9.15
"YBR018C"	366	NA	-1	NA	NA	NA	NA	11602.944
"YBR019C"	699	NA	-1.9	NA	NA	NA	NA	1163.976
"YBR020W"	528	NA	-0.4	NA	NA	NA	NA	854.209
"YBR021W"	633	NA	-4.3	NA	NA	NA	NA	9.215
"YBR022W"	177	0	-0.5	-4.3	15	0.333333333333333	33.1	11.04
"YBR023C"	1165	NA	-2	NA	NA	NA	21.2	169
"YBR024W"	301	NA	-0.5	NA	NA	NA	19.8	41.731
"YBR025C"	394	0	0	-4.8	22	0.363636363636364	25.1	525.857
"YBR026C"	380	0	0	-3.2	4	0.75	26.6	64.683
"YBR028C"	525	1	-5.5	-8.6	101	0.346534653465347	33.1	15.789
"YBR029C"	457	0	0	-8.8	81	0.37037037037037	36.8	5.417
"YBR030W"	552	2	0	-12.7	90	0.366666666666667	36.2	1.504
"YBR033W"	919	NA	-0.2	NA	NA	NA	NA	14.168
"YBR034C"	348	0	0	-4.7	30	0.4	22.9	38.698
"YBR035C"	228	0	-1.7	-8	28	0.392857142857143	27.2	52.434
"YBR036C"	410	NA	0	NA	NA	NA	27.5	67.151
"YBR037C"	295	NA	0	NA	NA	NA	31.9	216.787
"YBR038W"	963	0	0	-7.2	38	0.394736842105263	30.4	13.532
"YBR039W"	311	0	-1	-9	88	0.375	26.2	225.777
"YBR040W"	298	NA	0	NA	NA	NA	NA	5408.767
"YBR041W"	669	0	0	-3.6	54	0.407407407407407	22.9	61.119
"YBR042C"	397	NA	-3.9	NA	NA	NA	34.2	9.304
"YBR043C"	689	2	-4	-8.3	150	0.353333333333333	46.2	9.09
"YBR044C"	572	NA	-1.7	NA	NA	NA	35.8	2.906
"YBR045C"	639	NA	-4	NA	NA	NA	NA	1925.956
"YBR046C"	334	0	-0.3	-1.6	32	0.40625	24.3	31.706
"YBR047W"	175	1	-4.3	-7.4	54	0.407407407407407	33.1	13.387
"YBR049C"	810	0	0	-4.8	150	0.353333333333333	26.2	219.849
"YBR050C"	338	3	0	-10.1	179	0.385474860335196	38	44.612
"YBR052C"	210	0	0	-0.3	65	0.4	38.2	296.195
"YBR053C"	358	0	-1.5	-10.4	13	0.384615384615385	32.9	25.11
"YBR054W"	344	0	-0.5	-1.5	315	0.393650793650794	29.1	24.899
"YBR055C"	899	NA	0	NA	NA	NA	28.2	7.939
"YBR056W"	501	0	0	-2.2	38	0.394736842105263	24.7	23.956
"YBR057C"	366	NA	-2.6	NA	NA	NA	32.5	162.037
"YBR058C"	781	0	-2.3	-7.4	23	0.347826086956522	25.5	10.186
"YBR058C-A"	80	0	-0.3	-3.5	45	0.377777777777778	31	327.356
"YBR059C"	1108	0	-1.2	-9.1	151	0.357615894039735	25.8	11.787
"YBR060C"	620	NA	-3	NA	NA	NA	35.5	0
"YBR061C"	310	0	0	-2.9	8	0.625	26.1	19.636
"YBR062C"	180	NA	0	NA	NA	NA	NA	32.616
"YBR063C"	404	NA	0	NA	NA	NA	NA	697.352
"YBR065C"	364	0	0	-3.6	32	0.40625	18.3	44.935
"YBR066C"	220	NA	0	NA	NA	NA	31.1	12.648
"YBR067C"	210	NA	0	NA	NA	NA	28.1	37.732
"YBR068C"	609	0	-0.2	-14.4	15	0.333333333333333	31.8	32.123
"YBR069C"	619	0	0	-11	106	0.330188679245283	30.8	166.835
"YBR070C"	237	0	-3.6	-13.9	22	0.363636363636364	34.5	129.806
"YBR071W"	211	0	-1.1	-3.5	73	0.383561643835616	39	1970.344
"YBR072C-A"	53	NA	-0.4	NA	NA	NA	NA	0
"YBR072W"	214	0	0	-2.8	75	0.373333333333333	24.3	582.118
"YBR073W"	958	NA	-3.2	NA	NA	NA	NA	21.498
"YBR074W"	976	0	0	-8.2	6	0.666666666666667	27.1	12.493
"YBR076W"	354	NA	-1.5	NA	NA	NA	NA	706.047
"YBR077C"	162	NA	-2.1	NA	NA	NA	NA	191.475
"YBR078W"	429	0	-0.1	-3.5	177	0.389830508474576	23.8	117.062
"YBR079C"	964	0	0	-8.1	26	0.384615384615385	21.6	35.321
"YBR080C"	758	0	-0.4	-11.3	1	1	25.7	111.507
"YBR081C"	1332	NA	0	NA	NA	NA	23.6	14.903
"YBR082C"	148	0	0	-1.8	50	0.42	26.8	83.102
"YBR083W"	486	0	0	-7.8	34	0.382352941176471	36.1	6.806
"YBR084W"	975	0	0	-22.6	15	0.333333333333333	24.8	6.468
"YBR085C-A"	85	NA	0	NA	NA	NA	33.8	2065.232
"YBR085W"	307	NA	-3.7	NA	NA	NA	27.3	5.285
"YBR086C"	946	1	-2.1	-12.3	304	0.388157894736842	22.3	5.331
"YBR087W"	354	0	0	-8	12	0.416666666666667	31.7	6.922
"YBR088C"	258	0	0	-1.8	41	0.390243902439024	23.2	76.288
"YBR091C"	109	0	-0.1	-7.2	42	0.380952380952381	31.2	207.575
"YBR094W"	753	NA	-0.2	NA	NA	NA	33.2	87.785
"YBR095C"	430	0	-3.1	-15.8	41	0.390243902439024	29.6	35.423
"YBR096W"	230	0	0	-4.3	63	0.412698412698413	30.8	53.742
"YBR097W"	1454	NA	-1.1	NA	NA	NA	30.2	3.198
"YBR098W"	691	0	-1.3	-8.7	13	0.384615384615385	30.9	7.856
"YBR101C"	290	0	0	-6	73	0.383561643835616	28.8	131.077
"YBR102C"	753	1	0	-3.9	79	0.367088607594937	31.3	20.002
"YBR103W"	535	NA	-4.6	NA	NA	NA	12.7	11.627
"YBR104W"	329	1	-1.5	-6.6	89	0.370786516853933	29.6	11.134
"YBR105C"	362	0	0	-5.9	24	0.333333333333333	34.8	30.491
"YBR106W"	188	0	-0.7	-0.8	40	0.4	26.4	215.207
"YBR107C"	245	NA	-3.5	NA	NA	NA	46.5	6.537
"YBR108W"	947	NA	0	NA	NA	NA	29.8	76.325
"YBR109C"	147	NA	0	NA	NA	NA	27.7	177.67
"YBR110W"	449	NA	-2.8	NA	NA	NA	NA	15.611
"YBR111C"	231	NA	0	NA	NA	NA	1.9	77.698
"YBR111W-A"	96	NA	-3.8	NA	NA	NA	NA	30.364
"YBR114W"	790	0	-1.2	-9.8	79	0.367088607594937	32.7	14.313
"YBR115C"	1392	NA	-2	NA	NA	NA	NA	123.553
"YBR117C"	681	NA	0	NA	NA	NA	NA	3.065
"YBR119W"	298	0	0	-3.9	38	0.394736842105263	26.6	44.847
"YBR120C"	162	NA	-1.5	NA	NA	NA	24.9	95.738
"YBR121C"	667	0	-1.6	-9.8	165	0.381818181818182	22.3	29.398
"YBR122C"	177	NA	-3	NA	NA	NA	NA	225.222
"YBR123C"	649	NA	-1	NA	NA	NA	29.6	30.835
"YBR125C"	393	0	-3.1	-8.9	189	0.391534391534392	36.2	17.745
"YBR126C"	495	0	0	-8.1	108	0.324074074074074	31.5	728.778
"YBR127C"	517	0	-2	-10	65	0.4	24.2	55.29
"YBR128C"	344	NA	-4.9	NA	NA	NA	30.6	47.426
"YBR129C"	328	NA	-1.1	NA	NA	NA	32.5	86.849
"YBR130C"	425	0	-2.9	-12	61	0.409836065573771	28.5	38.729
"YBR131W"	704	1	0	-8.6	31	0.419354838709677	NA	5.34
"YBR132C"	596	NA	-0.8	NA	NA	NA	NA	18.147
"YBR133C"	827	NA	-1	NA	NA	NA	32	17.74
"YBR135W"	150	0	0	-11.8	105	0.333333333333333	23.8	35.921
"YBR136W"	2368	NA	-1.1	NA	NA	NA	23.3	2.869
"YBR137W"	179	NA	-0.3	NA	NA	NA	NA	172.654
"YBR138C"	524	NA	-1.6	NA	NA	NA	NA	64.065
"YBR139W"	508	NA	0	NA	NA	NA	14.7	79.875
"YBR140C"	3092	NA	0	NA	NA	NA	NA	8.804
"YBR141C"	337	0	-2	-7.5	15	0.333333333333333	32.7	8.464
"YBR142W"	773	0	0	-9.4	48	0.395833333333333	24	108.306
"YBR143C"	437	0	-0.6	-2.8	37	0.405405405405405	23.5	58.441
"YBR145W"	351	0	0	-1.5	42	0.380952380952381	36.7	8.142
"YBR146W"	278	0	-4.4	-13	44	0.363636363636364	28.5	148.025
"YBR147W"	296	NA	-1.5	NA	NA	NA	47.6	202.417
"YBR148W"	609	NA	0	NA	NA	NA	NA	4199.273
"YBR149W"	344	0	-4.6	-6	70	0.385714285714286	26.8	92.481
"YBR151W"	316	0	-5.4	-9.3	147	0.360544217687075	26.1	82.269
"YBR152W"	291	NA	-1.3	NA	NA	NA	NA	30.578
"YBR153W"	244	NA	0	NA	NA	NA	NA	13.124
"YBR154C"	215	0	-0.2	-6.8	92	0.358695652173913	30.3	25.842
"YBR155W"	385	NA	-1.3	NA	NA	NA	NA	79.848
"YBR156C"	698	0	-3.2	-11.7	38	0.394736842105263	29.6	25.729
"YBR157C"	255	14	-1.2	-9.6	830	0.42289156626506	28.9	7.87
"YBR158W"	549	1	0	-5.4	264	0.371212121212121	28.1	6.804
"YBR159W"	347	0	0	-10.7	21	0.333333333333333	22.4	263.397
"YBR160W"	298	0	0	-5.9	79	0.367088607594937	26.4	474.286
"YBR161W"	376	0	0	-13.7	110	0.327272727272727	26	5.445
"YBR162C"	455	0	-0.6	-2.1	137	0.357664233576642	24.7	22.666
"YBR162W-A"	65	0	-2.2	-10.7	18	0.277777777777778	20.4	214.687
"YBR163W"	585	NA	-2	NA	NA	NA	38.6	12.083
"YBR164C"	183	0	-0.8	-8.7	120	0.358333333333333	24.9	40.692
"YBR165W"	277	0	0	-16.3	102	0.343137254901961	31.6	591.204
"YBR166C"	452	0	-2.2	-6.4	53	0.415094339622642	37.2	142.34
"YBR167C"	140	0	-0.6	-5.8	37	0.405405405405405	21.8	19.107
"YBR168W"	413	NA	-0.9	NA	NA	NA	26.2	161.231
"YBR169C"	693	NA	0	NA	NA	NA	NA	300.083
"YBR170C"	580	0	0	-5.5	74	0.378378378378378	33	93.17
"YBR171W"	206	0	-5.2	-9.2	27	0.37037037037037	31.4	55.694
"YBR172C"	740	0	0	-9.9	112	0.339285714285714	27.4	25.432
"YBR173C"	148	0	-0.8	-3.2	29	0.379310344827586	36.6	155.816
"YBR175W"	315	NA	-2.4	NA	NA	NA	NA	9.025
"YBR176W"	312	NA	0	NA	NA	NA	26.3	15.613
"YBR177C"	451	NA	-1.4	NA	NA	NA	29.3	29.26
"YBR179C"	855	0	-3	-9.5	66	0.393939393939394	25.2	172.686
"YBR180W"	572	NA	-1.1	NA	NA	NA	52.7	1694.772
"YBR182C"	452	NA	0	NA	NA	NA	17.9	10.949
"YBR182C-A"	64	NA	-0.1	NA	NA	NA	NA	0
"YBR183W"	316	NA	-4	NA	NA	NA	NA	7.713
"YBR184W"	523	NA	-1.4	NA	NA	NA	NA	49.921
"YBR185C"	278	1	-1.3	-8.1	30	0.4	25.6	33.378
"YBR186W"	564	NA	0	NA	NA	NA	NA	27.985
"YBR187W"	280	1	-2.5	-12.7	130	0.346153846153846	33.7	148.469
"YBR188C"	140	NA	-2.3	NA	NA	NA	26.2	40.943
"YBR189W"	195	0	0	-3.3	27	0.37037037037037	23.8	0
"YBR192W"	377	0	-2.9	-10.8	201	0.383084577114428	28.1	61.917
"YBR193C"	223	0	0	-8.8	8	0.625	39.3	7.137
"YBR194W"	123	NA	0	NA	NA	NA	NA	9.185
"YBR195C"	422	NA	0	NA	NA	NA	NA	133.552
"YBR196C"	554	NA	-0.3	NA	NA	NA	1.4	50.206
"YBR196C-A"	49	NA	-1	NA	NA	NA	NA	0
"YBR196C-B"	34	NA	-7.8	NA	NA	NA	NA	0
"YBR197C"	217	3	-2.3	-10.1	36	0.416666666666667	43.5	3.66
"YBR198C"	798	0	-6.7	-4.7	79	0.367088607594937	28.1	23.621
"YBR199W"	464	NA	-1.4	NA	NA	NA	28.1	137.897
"YBR200W"	551	2	0	-8.6	56	0.392857142857143	32.4	106.97
"YBR200W-A"	54	NA	0	NA	NA	NA	NA	6.051
"YBR201C-A"	67	0	0	-9.3	12	0.416666666666667	30.2	3383.541
"YBR201W"	211	NA	-1.6	NA	NA	NA	1.4	155.899
"YBR202W"	845	0	0	-11.9	31	0.419354838709677	23.5	13.4
"YBR203W"	924	NA	-7.5	NA	NA	NA	NA	13.638
"YBR204C"	375	0	-8	-10.2	63	0.412698412698413	33.8	80.794
"YBR205W"	404	0	-0.3	-10.3	48	0.395833333333333	NA	35.579
"YBR207W"	465	0	-5.2	-6.9	90	0.366666666666667	29.6	1232.278
"YBR208C"	1835	NA	-1.4	NA	NA	NA	NA	6.004
"YBR210W"	142	0	-0.1	-12.3	35	0.4	26.4	8.085
"YBR211C"	324	0	0	-13	98	0.357142857142857	32.9	65.274
"YBR212W"	672	NA	-2	NA	NA	NA	0.5	106.803
"YBR213W"	274	NA	0	NA	NA	NA	37.9	36.78
"YBR214W"	527	NA	0	NA	NA	NA	NA	32.249
"YBR215W"	625	NA	-1.5	NA	NA	NA	NA	15.328
"YBR216C"	674	0	0	-4.3	34	0.382352941176471	38.3	16.717
"YBR217W"	186	NA	-3.1	NA	NA	NA	36.5	27.43
"YBR220C"	560	NA	0	NA	NA	NA	30.8	6.674
"YBR221C"	366	NA	-1.1	NA	NA	NA	NA	267.081
"YBR221W-A"	34	NA	-3.6	NA	NA	NA	NA	8.44
"YBR222C"	543	NA	-0.8	NA	NA	NA	NA	17.574
"YBR223C"	544	NA	-4.5	NA	NA	NA	44.2	6.864
"YBR225W"	900	NA	-0.4	NA	NA	NA	NA	8.864
"YBR227C"	520	NA	0	NA	NA	NA	NA	11.156
"YBR228W"	304	NA	0	NA	NA	NA	5.2	16.003
"YBR229C"	954	1	-4	-14.5	28	0.392857142857143	24.7	2.643
"YBR230C"	134	0	0	-5	24	0.333333333333333	26.8	547.78
"YBR230W-A"	66	NA	0	NA	NA	NA	NA	139.669
"YBR231C"	303	0	-0.5	-8.7	58	0.396551724137931	32.2	208.686
"YBR233W"	413	NA	0	NA	NA	NA	NA	406.064
"YBR233W-A"	94	NA	-3.5	NA	NA	NA	NA	251.167
"YBR234C"	384	0	-0.3	-6.1	47	0.382978723404255	26.5	37.355
"YBR235W"	1120	0	-4.7	-13.2	82	0.365853658536585	30.7	13.92
"YBR236C"	436	0	0	-4.9	39	0.41025641025641	27.8	19.838
"YBR237W"	849	NA	-4.2	NA	NA	NA	30.5	19.759
"YBR238C"	731	0	-2.4	-8.5	3	0.666666666666667	29.3	6.291
"YBR239C"	529	NA	-1.6	NA	NA	NA	32.6	4.702
"YBR240C"	450	NA	0	NA	NA	NA	NA	2.749
"YBR241C"	488	NA	-3.4	NA	NA	NA	33.9	33.894
"YBR242W"	238	1	0	-8.8	160	0.375	34.1	15.113
"YBR243C"	448	0	-0.9	-10.7	33	0.393939393939394	28.4	71.783
