"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	415	0	1.0201	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	414	0	1.0222	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	413	0	1.0226	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	412	0	1.0201	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	411	0	1.0222	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	410	0	1.0241	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	409	0	1.0228	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	408	0	1.0263	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	407	0	1.0282	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	406	0	1.0274	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	405	0	1.0285	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	404	0	1.0301	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	403	0	1.0278	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	402	0	1.0286	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	401	0	1.0284	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	400	0	1.0281	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	399	0	1.029	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	398	0	1.0307	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	397	0	1.0286	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	396	0	1.0301	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	395	0	1.0311	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	394	0	1.0295	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	393	0	1.0313	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	392	0	1.0323	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	391	0	1.0312	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	390	0	1.0331	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	389	0	1.0342	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	388	0	1.0311	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	387	0	1.0331	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	386	0	1.0336	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	385	0	1.0313	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	384	0	1.0328	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	383	0	1.0327	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	382	0	1.0315	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	381	0	1.0324	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	380	0	1.0319	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	379	0	1.0301	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	378	0	1.034	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	377	0	1.0335	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	376	0	1.0317	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	375	0	1.0326	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	374	0	1.0324	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	373	0	1.029	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	372	0	1.0304	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	371	0	1.0324	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	370	0	1.0301	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	369	0	1.032	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	368	0	1.0334	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	367	0	1.029	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	366	0	1.0305	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	365	0	1.0312	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	364	0	1.0288	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	363	0	1.029	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	362	0	1.0293	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	361	0	1.0265	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	360	0	1.0288	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	359	0	1.0293	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	358	0	1.0258	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	357	0	1.0265	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	356	0	1.0262	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	355	0	1.0246	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	354	0	1.0254	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	353	0	1.0259	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	352	0	1.0245	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	351	0	1.0253	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	350	0	1.0265	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	349	0	1.0247	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	348	0	1.0262	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	347	0	1.0272	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	346	0	1.0262	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	345	0	1.0295	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	344	0	1.0312	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	343	0	1.0286	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	342	0	1.0308	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	341	0	1.033	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	340	0	1.0303	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	339	0	1.0316	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	338	0	1.0327	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	337	0	1.0305	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	336	0	1.0324	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	335	0	1.0339	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	334	0	1.0308	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	333	0	1.0336	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	332	0	1.0361	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	331	0	1.0342	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	330	0	1.0359	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	329	0	1.0374	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	328	0	1.0361	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	327	0	1.039	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	326	0	1.0403	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	325	0	1.0388	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	324	0	1.0411	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	323	0	1.0417	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	322	0	1.0394	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	321	0	1.0415	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	320	0	1.0431	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	319	0	1.0408	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	318	0	1.0432	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	317	0	1.0454	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	316	0	1.0443	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	315	0	1.0452	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	314	0	1.0475	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	313	0	1.0458	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	312	0	1.047	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	311	0	1.049	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	310	0	1.0473	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	309	0	1.0489	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	308	0	1.0498	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	307	0	1.0482	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	306	0	1.0492	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	305	0	1.0489	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	304	0	1.0466	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	303	0	1.049	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	302	0	1.0501	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	301	0	1.049	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	300	0	1.0502	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	299	0	1.0506	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	298	0	1.0496	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	297	0	1.0512	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	296	0	1.0528	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	295	0	1.0501	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	294	0	1.0513	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	293	0	1.0532	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	292	0	1.0512	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	291	0	1.0519	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	290	0	1.0546	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	289	0	1.0527	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	288	0	1.0543	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	287	0	1.0559	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	286	0	1.0547	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	285	0	1.0567	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	284	0	1.0577	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	283	0	1.0556	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	282	0	1.0573	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	281	0	1.059	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	280	0	1.0581	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	279	0	1.06	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	278	0	1.062	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	277	0	1.0587	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	276	0	1.0601	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	275	0	1.0623	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	274	0	1.0612	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	273	0	1.0633	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	272	0	1.0648	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	271	0	1.0627	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	270	0	1.0646	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	269	0	1.066	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	268	0	1.0643	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	267	0	1.0666	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	266	0	1.0694	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	265	0	1.0677	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	264	0	1.0698	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	263	0	1.0717	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	262	0	1.0695	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	261	0	1.0717	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	260	0	1.0736	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	259	0	1.0722	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	258	0	1.0749	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	257	0	1.0758	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	256	0	1.0733	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	255	0	1.0768	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	254	0	1.0771	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	253	0	1.0745	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	252	0	1.0767	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	251	0	1.0778	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	250	0	1.0758	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	249	0	1.0782	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	248	0	1.0794	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	247	0	1.0772	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	246	0	1.0785	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	245	0	1.0803	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	244	0	1.0782	0	100	"mRNA"
"2012"	"Brar"	"mRNA_for_gb15_meiotic_rep_1"	243	0	1.0812	0	100	"mRNA"
